Gene_ID,metap,metafc,idx,Gene_Symbol,Gene_Description
84128,1.87196403531662e-07,1.17777207243403,7.92370011532219,WDR75,WD repeat domain 75
2517,3.54096941237761e-06,-1.44930179559861,-7.89996701899993,FUCA1,alpha-L-fucosidase 1
84650,3.75866156130749e-06,1.44969155815497,7.8645285404945,EBPL,EBP like
56915,1.70831972439454e-06,1.3621956429451,7.85636916761825,EXOSC5,exosome component 5
6575,2.01362786349618e-07,-1.17285699746369,-7.85347483623362,SLC20A2,solute carrier family 20 member 2
56957,2.44743763458413e-07,-1.18425918845023,-7.82947899497945,OTUD7B,OTU deubiquitinase 7B
66008,7.48044797508424e-08,-1.09771000466204,-7.8223609598965,TRAK2,trafficking kinesin protein 2
54908,7.65005639079152e-07,1.2782342444959,7.81810931247711,SPDL1,spindle apparatus coiled-coil protein 1
127845,4.88686534671169e-05,1.80894232955281,7.79829544043937,GOLT1A,golgi transport 1A
79616,1.26670238866801e-05,-1.58969457039764,-7.78525161451835,CCNJL,cyclin J like
101730217,2.22799114905787e-07,-1.16946376602685,-7.7793741755757,SPECC1L-ADORA2A,SPECC1L-ADORA2A readthrough (NMD candidate)
1869,1.83930340926593e-05,1.64245048262779,7.77757234826129,E2F1,E2F transcription factor 1
6223,1.01305526293314e-07,1.10991018333594,7.76311900712022,RPS19,ribosomal protein S19
8914,1.89472496717205e-06,1.35043622900362,7.72780896010883,TIMELESS,timeless circadian regulator
80772,7.10023038575302e-07,-1.2550666878986,-7.71706313254011,CPTP,ceramide-1-phosphate transfer protein
5602,0.000135838947419138,-1.99343819603956,-7.70857704823252,MAPK10,mitogen-activated protein kinase 10
79071,8.13842428524385e-07,-1.26277506852882,-7.68961785532515,ELOVL6,ELOVL fatty acid elongase 6
161753,0.00115512875789212,-2.60179711252233,-7.64243975380761,CIMAP1C,ciliary microtubule associated protein 1C
57477,1.3488890559088e-05,1.5664774202221,7.62878226996684,SHROOM4,shroom family member 4
25928,0.000506111480242695,-2.31401509592377,-7.6264240719775,SOSTDC1,sclerostin domain containing 1
57332,1.05783650081838e-05,1.53264958380483,7.6258228410701,CBX8,chromobox 8
9245,0.000444942187609649,-2.27080537021491,-7.61105021683664,GCNT3,"glucosaminyl (N-acetyl) transferase 3, mucin type"
7832,2.57318473232554e-05,-1.65739073688768,-7.60664290778911,BTG2,BTG anti-proliferation factor 2
9060,3.43590275782613e-05,-1.69638680616087,-7.57260138150925,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2
51,3.73893377498073e-06,-1.39435010629342,-7.56748971976666,ACOX1,acyl-CoA oxidase 1
26579,0.00066030803360977,2.34886921618714,7.46999935525623,MYEOV,myeloma overexpressed
3838,5.26718765776427e-06,1.41500699180762,7.46900291566918,KPNA2,karyopherin subunit alpha 2
23710,4.12269956782266e-06,-1.3839369237197,-7.4522488898441,GABARAPL1,GABA type A receptor associated protein like 1
26504,3.25805614605071e-06,-1.35798618390441,-7.45132646028709,CNNM4,cyclin and CBS domain divalent metal cation transport mediator 4
203260,1.34114537730275e-06,-1.26418735143911,-7.42397074260108,CCDC107,coiled-coil domain containing 107
5865,0.000481409677293575,-2.22623566745771,-7.38550384241347,RAB3B,"RAB3B, member RAS oncogene family"
9620,0.000237824490011272,2.0324175069566,7.3649595794722,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1
79866,2.8683669177942e-05,1.61905937721153,7.35435912568887,BORA,BORA aurora kinase A activator
9289,1.05266725469183e-05,1.47594233987066,7.34681130105945,ADGRG1,adhesion G protein-coupled receptor G1
9767,8.05920747299137e-06,1.43992827751775,7.33457370248815,JADE3,jade family PHD finger 3
4494,0.00031206497879253,-2.08563813499074,-7.31173625090396,MT1F,metallothionein 1F
11228,7.30853561753968e-05,-1.76751546827371,-7.31074380431442,RASSF8,Ras association domain family member 8
3002,0.000258601662590173,2.03659127210333,7.30600375837218,GZMB,granzyme B
54478,0.000146260387428841,1.89979671374073,7.28547965592215,PIMREG,PICALM interacting mitotic regulator
89839,7.03113050677505e-05,1.75268116795103,7.27884079467029,ARHGAP11B,Rho GTPase activating protein 11B
254102,2.62972330200111e-06,-1.30220265230802,-7.26640792692105,EHBP1L1,EH domain binding protein 1 like 1
23335,2.13506483547935e-07,-1.08924162923278,-7.26588315647916,WDR7,WD repeat domain 7
30,8.00020890232195e-07,-1.19127073709044,-7.26305697557313,ACAA1,acetyl-CoA acyltransferase 1
169981,2.85734116282895e-05,1.5978152230736,7.26053293455588,SPIN3,spindlin family member 3
25849,8.65789793204147e-05,-1.78514685480594,-7.25231536653129,PARM1,prostate androgen-regulated mucin-like protein 1
3671,2.55401010036768e-08,0.95475094414502,7.24921138136609,ISLR,immunoglobulin superfamily containing leucine rich repeat
135398,0.00020862900222197,1.96608440105521,7.23642002575695,C6orf141,chromosome 6 open reading frame 141
7023,5.47936301007063e-06,1.37351553575567,7.2264359817457,TFAP4,transcription factor AP-4
3727,5.99597902121929e-06,-1.38302067305523,-7.22232743283366,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
960,1.85421636275539e-05,1.52488430745494,7.21550793734206,CD44,CD44 molecule (IN blood group)
3708,2.98044904248726e-05,-1.5888829242594,-7.19083652531606,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
1594,0.000280441228330512,2.02278549174784,7.18525394866986,CYP27B1,cytochrome P450 family 27 subfamily B member 1
10196,1.55036188942875e-06,1.23426353069785,7.17053657340722,PRMT3,protein arginine methyltransferase 3
51001,1.95018926784108e-06,1.25238365122381,7.15101451285542,MTERF3,mitochondrial transcription termination factor 3
