Gene_ID,metap,metafc,idx,Gene_Symbol,Gene_Description
874,0.804480316187862,0.390410804782401,0.0368877999950837,CBR3,carbonyl reductase 3
9757,0.656186584129439,0.2012574047628,0.0368246013054291,KMT2B,lysine methyltransferase 2B
441124,0.115374322615824,-0.039257373408913,-0.0368191307571105,,
55761,0.626619017590747,0.181209422428304,0.0367848655856416,TTC17,tetratricopeptide repeat domain 17
26873,0.743844841991731,-0.285166121280521,-0.0366488780985219,OPLAH,"5-oxoprolinase, ATP-hydrolysing"
51734,0.378825448735793,-0.086872650837141,-0.0366221088461159,MSRB1,methionine sulfoxide reductase B1
83758,0.766359403941387,-0.316840146733421,-0.036616426519587,RBP5,retinol binding protein 5
51574,0.731497476767769,-0.269380257288546,-0.0365783821430469,LARP7,"La ribonucleoprotein 7, transcriptional regulator"
90441,0.729597599059282,-0.267078807309441,-0.0365675232550403,ZNF622,zinc finger protein 622
968,0.731786804964231,0.269596608185165,0.0365614587739385,CD68,CD68 molecule
55073,0.803910226261423,0.385161648645093,0.0365104150862825,,
3096,0.452966463655241,-0.106129555639383,-0.0365015573593628,HIVEP1,HIVEP zinc finger 1
10491,0.103257314768468,-0.0370005117105495,-0.0364854339909038,CRTAP,cartilage associated protein
83786,0.695281487575477,-0.230829866602498,-0.0364340323882201,FRMD8,FERM domain containing 8
55739,0.644675510724006,0.190756792801714,0.0363694663600564,NAXD,NAD(P)HX dehydratase
9869,0.48015761412687,0.114075801914684,0.0363463962246247,SETDB1,SET domain bifurcated histone lysine methyltransferase 1
51393,0.754682840104653,-0.297314476866383,-0.0363423911212401,TRPV2,transient receptor potential cation channel subfamily V member 2
3133,0.688293680552964,-0.223980517258722,-0.0363355121816279,HLA-E,"major histocompatibility complex, class I, E"
64951,0.688117228439692,0.223793851061855,0.0363301496391296,MRPS24,mitochondrial ribosomal protein S24
727851,0.58226547502479,0.154631687120296,0.0363197298971028,RGPD8,RANBP2 like and GRIP domain containing 8
55823,0.573226976224829,-0.150281315444154,-0.0363189934199268,VPS11,VPS11 core subunit of CORVET and HOPS complexes
221120,0.681072391155972,0.217695930309312,0.0363131450700238,ALKBH3,"alkB homolog 3, alpha-ketoglutarate dependent dioxygenase"
56270,0.659854136607986,0.201099999927862,0.0363090185246708,WDR45B,WD repeat domain 45B
55720,0.737001283380306,0.273884392632306,0.0362983794636198,TSR1,TSR1 ribosome maturation factor
440926,0.160055229180398,0.045569921346352,0.0362613595468284,,
1912,0.707164044726282,-0.240545185491417,-0.0361971983411501,PHC2,polyhomeotic homolog 2
23556,0.714235626514397,-0.247317100462431,-0.0361474941342747,PIGN,phosphatidylinositol glycan anchor biosynthesis class N
51377,0.510283780397815,0.123575769869268,0.0361073861728932,UCHL5,ubiquitin C-terminal hydrolase L5
26175,0.494786748652657,-0.118109636013816,-0.036092171721676,LYSET,lysosomal enzyme trafficking factor
9865,0.28755517472155,0.0666667164151965,0.0360852811022085,TRIL,TLR4 interactor with leucine rich repeats
55650,0.698238531260473,-0.231171434893314,-0.036061862840235,PIGV,phosphatidylinositol glycan anchor biosynthesis class V
53407,0.543231368198213,0.135841574199229,0.0360000765517567,STX18,syntaxin 18
57657,0.692111530539492,-0.225226402696136,-0.0359965655252027,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3
57102,0.777271087987206,0.328726028206759,0.035971662970326,C12orf4,chromosome 12 open reading frame 4 [Source:HGNC Symbol;Acc:HGNC:1184]
100131998,0.223542434630679,0.055281402606865,0.0359682930867939,,
100529855,0.734587194829604,-0.268257573713484,-0.0359348849609073,ZNF625-ZNF20,ZNF625-ZNF20 readthrough (NMD candidate)
84324,0.684379095000235,0.217997649240068,0.035904924561559,SARNP,SAP domain containing ribonucleoprotein
120227,0.784022728555636,0.339598968351925,0.0358858804533604,CYP2R1,cytochrome P450 family 2 subfamily R member 1
653080,0.737033851298472,-0.270745798707706,-0.0358772202307629,,
10036,0.755425850743009,0.294379475244641,0.0358578215314557,CHAF1A,chromatin assembly factor 1 subunit A
54995,0.686418115072786,0.219252930719014,0.0358283984702134,OXSM,"3-oxoacyl-ACP synthase, mitochondrial"
84447,0.663485715177003,-0.201043238155809,-0.0358195567056951,SYVN1,synoviolin 1
105378668,0.562436347332645,0.143102925645719,0.0357652306461386,,
55334,0.277709733818778,0.0642460162544485,0.0357470550932419,SLC39A9,solute carrier family 39 member 9
55167,0.455890595098558,0.104622947540393,0.0356910061064977,MSL2,MSL complex subunit 2
9328,0.68799012757851,0.219695257491848,0.0356824190073194,GTF3C5,general transcription factor IIIC subunit 5
23033,0.498083367853138,0.117727317994716,0.0356358190068156,DOP1A,DOP1 leucine zipper like protein A
54440,0.711309778147633,0.24045366177128,0.0355730083533964,SASH3,SAM and SH3 domain containing 3
79031,0.599413888514081,0.15965912578752,0.0354879445748451,PDCL3,phosducin like 3
57707,0.661788149197917,0.197929816279708,0.0354850581879898,MEAK7,"MTOR associated protein, eak-7 homolog"
54407,0.687325990491648,0.217862798940956,0.0354761754408944,SLC38A2,solute carrier family 38 member 2
134265,0.455981301358587,-0.103893965011377,-0.0354333449467744,AFAP1L1,actin filament associated protein 1 like 1
5724,0.433886448573124,-0.097713540946026,-0.0354332666520174,PTAFR,platelet activating factor receptor
253512,0.778402300596968,-0.325550568976205,-0.0354185636197112,SLC25A30,solute carrier family 25 member 30
23180,0.676039256041881,-0.208172422448279,-0.0353951583066907,RFTN1,"raftlin, lipid raft linker 1"
3563,0.802032365783541,-0.369348982371996,-0.0353866262820919,IL3RA,interleukin 3 receptor subunit alpha
64432,0.662721913292519,-0.197819957890612,-0.0353442285714739,MRPS25,mitochondrial ribosomal protein S25
79707,0.629899734156705,-0.175931600265441,-0.0353144994081984,NOL9,nucleolar protein 9
4207,0.607261518794671,-0.162877002999306,-0.035283106754038,BORCS8-MEF2B,BORCS8-MEF2B readthrough
55855,0.761803117447916,0.29860059026157,0.0352818259233985,,
8417,0.606547293086561,-0.162427249760198,-0.0352686946581377,STX7,syntaxin 7
373863,0.700797634169035,0.228307502427516,0.0352523616808512,DND1,DND microRNA-mediated repression inhibitor 1
5211,0.69499822422416,-0.222980256555898,-0.0352345162435144,PFKL,"phosphofructokinase, liver type"
221443,0.626795740223032,-0.173550211988917,-0.0352088194087945,OARD1,O-acyl-ADP-ribose deacylase 1
23307,0.650169543480936,-0.188300905014883,-0.035207256373704,FKBP15,FKBP prolyl isomerase family member 15
116071,0.590594572154829,0.153896384128788,0.0351977264609746,BATF2,basic leucine zipper ATF-like transcription factor 2
6728,0.782693498739358,-0.330720733709402,-0.0351914222948437,SRP19,signal recognition particle 19
149483,0.80875386229192,-0.381729652494123,-0.0351892259226918,CCDC17,coiled-coil domain containing 17
51706,0.593458435136043,-0.155256832262126,-0.0351827030832255,CYB5R1,cytochrome b5 reductase 1
79885,0.640427245383818,-0.181579837217222,-0.0351411822818855,HDAC11,histone deacetylase 11
1655,0.674083816712438,-0.204765516592646,-0.0350734865883967,DDX5,DEAD-box helicase 5
57409,0.734038101264297,-0.261136083461006,-0.0350657180530634,MIF4GD,MIF4G domain containing
63891,0.738779674427359,-0.266183770894748,-0.034999189495376,RNF123,ring finger protein 123
10542,0.724447428057137,0.249628930440974,0.0349463340818885,LAMTOR5,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
55109,0.552913400137826,-0.135372226280576,-0.0348370792038427,AGGF1,angiogenic factor with G-patch and FHA domains 1
339231,0.730487731962353,0.255246973312124,0.0348123876701418,ARL16,ADP ribosylation factor like GTPase 16
55906,0.774761554529303,-0.314061022117504,-0.0348079917694687,ZC4H2,zinc finger C4H2-type containing
55327,0.659153522321896,-0.192227588869653,-0.0347957738252242,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component"
26022,0.761464656596058,-0.293948968691966,-0.0347889338293518,TMEM98,transmembrane protein 98
55680,0.695883837470319,-0.220529014958215,-0.0347252154739066,RUFY2,RUN and FYVE domain containing 2
156,0.632590359325386,0.174547927591819,0.0347136434286411,GRK2,G protein-coupled receptor kinase 2
200316,0.786217290672389,-0.331404700339847,-0.0346176764294213,APOBEC3F,apolipoprotein B mRNA editing enzyme catalytic subunit 3F
727957,0.703518124403434,0.226490883891361,0.0345907544608757,MROH1,maestro heat like repeat family member 1
57190,0.273878698516192,-0.0614699816122605,-0.0345732836977054,SELENON,selenoprotein N
3749,0.728135080397727,0.250854307475391,0.0345647245623104,KCNC4,potassium voltage-gated channel subfamily C member 4
84284,0.623676129457658,0.168224009670647,0.0344927986084638,NTPCR,"nucleoside-triphosphatase, cancer-related"
128387,0.718460258229558,-0.239502423901576,-0.0343918894286286,TATDN3,TatD DNase domain containing 3
3996,0.70844060642028,0.229685515908348,0.0343831302039945,LLGL1,LLGL scribble cell polarity complex component 1
169044,0.271445156850238,-0.0606968886551249,-0.0343737346812646,COL22A1,collagen type XXII alpha 1 chain
55760,0.725834665899604,-0.246955651034725,-0.0343669148436651,DHX32,DEAH-box helicase 32 (putative)
6814,0.723400525596076,-0.244234633689605,-0.0343445623941084,STXBP3,syntaxin binding protein 3
23077,0.569415167322149,0.140400067814212,0.0343377806157934,MYCBP2,MYC binding protein 2
200576,0.389941182765525,0.0838830508283135,0.0343082428934529,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing"
197358,0.688782173544963,0.211565150476829,0.0342562274954736,NLRC3,NLR family CARD domain containing 3
57721,0.792050495254627,-0.337644010884203,-0.0341854871104942,METTL14,"methyltransferase 14, N6-adenosine-methyltransferase subunit"
51759,0.69655546573696,-0.217516481550931,-0.034159722626827,C9orf78,chromosome 9 open reading frame 78
6060,0.370355540786198,0.0790230469175349,0.0340890531406586,,
11025,0.243742869733688,-0.0555678596524875,-0.0340668810246439,LILRB3,leukocyte immunoglobulin like receptor B3
23108,0.789176891493914,-0.330982883780777,-0.0340335269035243,RAP1GAP2,RAP1 GTPase activating protein 2
100129460,0.823447686911999,0.403088791337409,0.0340061771731804,,
79081,0.478308895625174,0.106054004577536,0.033968200662598,LBHD1,LBH domain containing 1
399761,0.658392441163926,0.187102659376983,0.0339619698626562,,
63905,0.504778559703629,0.114363541761413,0.0339544326082233,MANBAL,mannosidase beta like
79102,0.486817173061282,-0.108561320007531,-0.0339399716513789,RNF26,ring finger protein 26
108783654,0.609307396333145,-0.157730928463962,-0.0339379465096297,,
22882,0.519186277388128,-0.119196506522609,-0.0339324794392892,ZHX2,zinc fingers and homeoboxes 2
3204,0.819554749095586,-0.392506139169048,-0.0339211768433879,HOXA7,homeobox A7
27247,0.378659098856943,-0.0803051765434835,-0.0338688369352864,NFU1,NFU1 iron-sulfur cluster scaffold
738,0.722006458007811,-0.239347488512526,-0.0338578367158954,VPS51,VPS51 subunit of GARP complex
2213,0.533653833785273,-0.124120218362276,-0.0338525938141406,FCGR2B,Fc gamma receptor IIb
8892,0.174237397870673,-0.044605375500763,-0.0338491738515692,EIF2B2,eukaryotic translation initiation factor 2B subunit beta
79004,0.758848925896154,-0.282436895706932,-0.0338485583277207,CUEDC2,CUE domain containing 2
402483,0.786354905378092,-0.324254532498403,-0.033846141956823,,
79961,0.744616991142277,0.264136860629074,0.0338272306495698,DENND2D,DENN domain containing 2D
151194,0.719167264644673,0.236010063187029,0.0337895818038204,METTL21A,"methyltransferase 21A, HSPA lysine"
58526,0.737247237918885,0.255109189843382,0.0337731009902466,MID1IP1,MID1 interacting protein 1
8218,0.188589699849927,-0.0466041263610575,-0.0337638521045613,CLTCL1,clathrin heavy chain like 1
169792,0.806238330242601,-0.359637317029674,-0.0336392369185364,GLIS3,GLIS family zinc finger 3
7543,0.679489408015776,-0.200286405048322,-0.0336115254698454,ZFX,zinc finger protein X-linked
253190,0.812166482064846,-0.371948043470982,-0.0336073423012367,SERHL2,serine hydrolase like 2
100128361,0.747529836207865,0.265917237352125,0.0336043518190645,,
11112,0.76079080733142,0.282371730298737,0.0335273350076807,HIBADH,3-hydroxyisobutyrate dehydrogenase
1536,0.598916417075855,-0.15057658552403,-0.033523434742596,CYBB,cytochrome b-245 beta chain
118924,0.532247885845868,-0.122362733898561,-0.0335134464612746,FRA10AC1,FRA10A associated CGG repeat 1
55508,0.769672583629298,0.294555562066188,0.033489195093142,SLC35E3,solute carrier family 35 member E3
114548,0.797572509351915,-0.340779796451456,-0.0334747393111016,NLRP3,NLR family pyrin domain containing 3
23243,0.660569754175369,-0.185857174325708,-0.0334694044364274,ANKRD28,ankyrin repeat domain 28
27031,0.762724209886369,-0.284334815545066,-0.0334470061775818,NPHP3,nephrocystin 3
9736,0.648558238869627,-0.177858488778858,-0.0334464701053235,USP34,ubiquitin specific peptidase 34
56997,0.599520758718451,-0.150399196932803,-0.0334180660665454,COQ8A,coenzyme Q8A
653113,0.725978132753427,0.240181016376998,0.033403525642391,,
5861,0.761627785357715,-0.282267921257005,-0.033380219832742,RAB1A,"RAB1A, member RAS oncogene family"
85495,0.773324955932514,-0.298910227297726,-0.0333697323326845,,
140576,0.74724711921388,-0.263687776036738,-0.033365930658782,S100A16,S100 calcium binding protein A16
150368,0.789887498986747,-0.325728496089269,-0.0333659201278777,PHETA2,PH domain containing endocytic trafficking adaptor 2
2074,0.617833114461995,-0.159544160838236,-0.0333652818077133,ERCC6,"ERCC excision repair 6, chromatin remodeling factor"
7125,0.749538723694245,0.266203177551426,0.0333302151154338,TNNC2,"troponin C2, fast skeletal type"
28981,0.704452524678434,0.219023690030989,0.0333240755426721,IFT81,intraflagellar transport 81
79170,0.542369949089984,-0.125357832007255,-0.0333081251924934,PRR15L,proline rich 15 like
719,0.452638453672671,0.0967399156087065,0.0333025760182887,C3AR1,complement C3a receptor 1
5908,0.618980786787289,-0.159818124033794,-0.0332937640927062,RAP1B,"RAP1B, member of RAS oncogene family"
55171,0.738582562089489,0.252971218476107,0.0332912527355176,TBCCD1,TBCC domain containing 1
728377,0.413442720406177,-0.0867060419173045,-0.0332591067766968,,
5793,0.678802946996096,0.197424904764041,0.033217980228288,PTPRG,protein tyrosine phosphatase receptor type G
9829,0.397373876642825,0.0828611647144195,0.0332108117270361,DNAJC6,DnaJ heat shock protein family (Hsp40) member C6
80298,0.748433206843939,-0.263733116772029,-0.0331900088235058,MTERF2,mitochondrial transcription termination factor 2
79364,0.4037587927617,-0.084258947427189,-0.0331877462687322,ZXDC,ZXD family zinc finger C
387521,0.679315128896552,0.197622610316026,0.033186510652107,PEDS1,plasmanylethanolamine desaturase 1
84083,0.6984794672809,0.212830614221614,0.033168875675399,ZRANB3,zinc finger RANBP2-type containing 3
9530,0.703951544682369,0.217142618484362,0.0331049629449805,BAG4,BAG cochaperone 4
11186,0.788930172823532,0.32122445800687,0.0330737308083179,RASSF1,Ras association domain family member 1
9847,0.632069920361569,-0.165889111606788,-0.0330508967240327,C2CD5,C2 calcium dependent domain containing 5
9470,0.50839389326834,0.112432751468599,0.0330327058127432,EIF4E2,eukaryotic translation initiation factor 4E family member 2
3134,0.642042578201868,-0.171550062574906,-0.0330124369984513,HLA-F,"major histocompatibility complex, class I, F"
10045,0.760281796305138,0.277053003264186,0.0329763467108404,SH2D3A,SH2 domain containing 3A
58492,0.756336852647934,0.271825536766433,0.032968289011772,ZNF77,zinc finger protein 77
4925,0.687444814165309,-0.201913796120425,-0.0328639255595579,NUCB2,nucleobindin 2
153339,0.705281778342434,0.216701302261576,0.0328600082782795,TMEM167A,transmembrane protein 167A
5822,0.69521312484293,0.208107969023218,0.0328565101672871,PWP2,PWP2 small subunit processome component
27429,0.731553202504474,0.24166825188808,0.0328074522025029,HTRA2,HtrA serine peptidase 2
84516,0.733861547139881,0.243786964775522,0.0327615228334048,DCTN5,dynactin subunit 5
84942,0.751294506491338,-0.26317734443941,-0.0326839382793809,WDR73,WD repeat domain 73
249,0.400286888196579,-0.0821402617080875,-0.0326613201759127,ALPL,"alkaline phosphatase, biomineralization associated"
100996928,0.659832593317246,0.180668914989568,0.0326227058879465,FMC1-LUC7L2,FMC1-LUC7L2 readthrough
1521,0.761226542628572,-0.275187750548105,-0.0326059170112108,CTSW,cathepsin W
84142,0.767742265278043,0.283585119131201,0.0325511903487291,ABRAXAS1,"abraxas 1, BRCA1 A complex subunit"
55466,0.659591642752311,-0.179871878174694,-0.0325073192185506,DNAJA4,DnaJ heat shock protein family (Hsp40) member A4
84909,0.6627885939465,0.181900332353444,0.0324919421451866,AOPEP,aminopeptidase O (putative)
93343,0.763596862211853,-0.276689803001773,-0.0324102993799279,MVB12A,multivesicular body subunit 12A
27128,0.813956316164617,-0.362279232395697,-0.0323873657493166,CYTH4,cytohesin 4
10890,0.610838055363032,0.151194312719172,0.0323667583162257,RAB10,"RAB10, member RAS oncogene family"
23081,0.0462643179823928,0.024249155153595,0.032366652854124,KDM4C,lysine demethylase 4C
91304,0.728097641283258,-0.234832692367056,-0.0323623816015745,TMEM259,transmembrane protein 259
125950,0.701783642819222,0.210411558102427,0.0323606155961676,RAVER1,"ribonucleoprotein, PTB binding 1"
285407,0.759696528546965,-0.270960723620254,-0.0323418335249959,,
55005,0.750114466755878,0.258702355006678,0.0323047991218485,RMND1,required for meiotic nuclear division 1 homolog
5552,0.329146530265966,0.066862497132609,0.0322685577959406,SRGN,serglycin
9810,0.654339183830549,0.175130401690443,0.0322585072168782,RNF40,ring finger protein 40
5325,0.704234185484045,-0.211661984486899,-0.0322325001598526,PLAGL1,PLAG1 like zinc finger 1
55357,0.658395502059211,0.177535894385158,0.0322250984944741,TBC1D2,TBC1 domain family member 2
868,0.23021766243593,0.0504896312008365,0.0322053848285703,CBLB,Cbl proto-oncogene B
973,0.847454440105407,-0.447090433828113,-0.0321384880385838,CD79A,CD79a molecule
5163,0.475678899825648,0.0993127156005105,0.0320468341285148,PDK1,pyruvate dehydrogenase kinase 1
22856,0.745909198259764,0.251405104952914,0.0320073989007835,CHSY1,chondroitin sulfate synthase 1
23093,0.621794442720803,0.155045217531434,0.031994071166009,TTLL5,tubulin tyrosine ligase like 5
64979,0.746122118646488,0.251348570216011,0.0319690460715571,MRPL36,mitochondrial ribosomal protein L36
10057,0.671426148620865,-0.184761094439815,-0.031963992523238,ABCC5,ATP binding cassette subfamily C member 5
4904,0.36271493667367,-0.0725169827030095,-0.0319389853488525,YBX1,Y-box binding protein 1
23263,0.726247163549964,-0.229596387877865,-0.0318945086815076,MCF2L,MCF.2 cell line derived transforming sequence like
6419,0.790093147784209,0.311075352786368,0.0318297603807941,SETMAR,SET domain and mariner transposase fusion gene
129880,0.790580230955241,0.311618992846721,0.0318019801874158,BBS5,Bardet-Biedl syndrome 5
92270,0.643021321125645,-0.165809827389498,-0.0317981177373841,,
51643,0.723723392822407,-0.226260042724847,-0.0317731071479711,TMBIM4,transmembrane BAX inhibitor motif containing 4
55756,0.59128374823079,-0.139005084277154,-0.0317215242683938,INTS9,integrator complex subunit 9
92822,0.688716720936614,0.195343392299539,0.0316376933196666,ZNF276,zinc finger protein 276
348,0.826694229422756,0.382376898449129,0.0316053984347515,APOE,apolipoprotein E
7079,0.710833105845753,-0.212943857704133,-0.0315651692690321,TIMP4,TIMP metallopeptidase inhibitor 4
3799,0.691617833346809,0.196872951130085,0.0315260171250637,KIF5B,kinesin family member 5B
54910,0.488710073363762,-0.101224040735321,-0.0314754848003768,SEMA4C,semaphorin 4C
53354,0.763394029939392,0.268328653033157,0.0314618674937301,PANK1,pantothenate kinase 1
713,0.747381263096762,-0.248545890783814,-0.0314305650922033,C1QB,complement C1q B chain
11020,0.686245866782829,-0.192158036896392,-0.0314217318206589,IFT27,intraflagellar transport 27
4236,0.732641850171036,-0.232285954250037,-0.0313837550669838,MFAP1,microfibril associated protein 1
3054,0.711909170920104,0.212422329031425,0.0313483128056775,HCFC1,host cell factor C1
5364,0.720841410358816,0.220460149209198,0.0313406748400994,PLXNB1,plexin B1
51374,0.761658120779206,0.264555051832285,0.0312809689891457,ATRAID,all-trans retinoic acid induced differentiation factor
3136,0.520091159304698,-0.110028808002241,-0.0312394373132875,,
7512,0.864701205211941,0.494782929940542,0.0312375936885915,XPNPEP2,X-prolyl aminopeptidase 2
55505,0.794318127443541,0.312158867689407,0.0312176118006393,NOP10,NOP10 ribonucleoprotein
11183,0.544771200360357,-0.118263701138895,-0.0311962920778171,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5
221154,0.750792601074322,0.250496583966288,0.03118181876088,MICU2,mitochondrial calcium uptake 2
9910,0.3369255921261,0.065928350574478,0.031148904063626,RABGAP1L,RAB GTPase activating protein 1 like
3709,0.560286798001665,-0.123788423947805,-0.0311438813855083,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2"
89870,0.652250851367228,0.167779991727728,0.0311375077081659,TRIM15,tripartite motif containing 15
137964,0.63502458031431,0.157836664750631,0.0311268840329806,GPAT4,glycerol-3-phosphate acyltransferase 4
51428,0.592116351738889,0.136723116567783,0.0311172168016423,DDX41,DEAD-box helicase 41
91893,0.787649706795558,0.300105542351371,0.0311110065440408,FDXACB1,ferredoxin-fold anticodon binding domain containing 1
51276,0.7078498449997,0.207244010527962,0.0310987996923003,ZNF571,zinc finger protein 571
10906,0.759064615483977,-0.259601930316456,-0.0310798684179102,TRAFD1,TRAF-type zinc finger domain containing 1
51076,0.78089912982154,-0.289312322639498,-0.0310736076952047,CUTC,cutC copper transporter
29883,0.575272634444364,0.129361727025789,0.0310631508993068,CNOT7,CCR4-NOT transcription complex subunit 7
11144,0.854955667476449,-0.455646203786237,-0.031009642316157,DMC1,DNA meiotic recombinase 1
80006,0.499543962098668,0.102822914522282,0.0309935292301741,TRAPPC13,trafficking protein particle complex subunit 13
23014,0.728017474455119,0.224429010888312,0.0309393786339414,FBXO21,F-box protein 21
147929,0.760224218269526,0.259671851126766,0.0309160889721987,ZNF565,zinc finger protein 565
10903,0.752770152890968,-0.250648642592366,-0.0309144042474556,MTMR11,myotubularin related protein 11
10964,0.452580143494863,0.089739794352919,0.0308978154019764,IFI44L,interferon induced protein 44 like
79135,0.769325936929934,0.270892715408213,0.0308518699306423,APOO,apolipoprotein O
54737,0.366339031951626,-0.0706250144389835,-0.0308007557588644,MPHOSPH8,M-phase phosphoprotein 8
393,0.80368513589185,0.32373782362646,0.030727272461733,ARHGAP4,Rho GTPase activating protein 4
9674,0.806480703976643,0.328832279959728,0.0307149142455993,KIAA0040,KIAA0040
4040,0.40553792330181,-0.078323940905877,-0.0307005197553716,LRP6,LDL receptor related protein 6
728661,0.754395986565577,-0.250354995146625,-0.0306436093145384,SLC35E2B,solute carrier family 35 member E2B
2004,0.17176096804724,0.0400455780169035,0.0306378914600261,ELK3,ETS transcription factor ELK3
10795,0.530846158342493,0.11133735781242,0.0306212606205502,ZNF268,zinc finger protein 268
8831,0.766868892368437,-0.265062415045762,-0.0305560980183191,SYNGAP1,synaptic Ras GTPase activating protein 1
5498,0.693483937778937,0.192148284124913,0.0305445817185929,PPOX,protoporphyrinogen oxidase
10327,0.685888531684656,0.186171825812421,0.0304849771769275,AKR1A1,aldo-keto reductase family 1 member A1
22992,0.696317275397649,-0.193694809323914,-0.030447435232112,KDM2A,lysine demethylase 2A
100506755,0.756898485056418,0.251532599336087,0.0304259778409618,,
5832,0.714997827619362,-0.208745244666746,-0.030413196393512,ALDH18A1,aldehyde dehydrogenase 18 family member A1
26870,0.527291826980811,-0.109317612608603,-0.0303847167536408,,
11274,0.762147676786775,0.25756231109488,0.0303822742620173,USP18,ubiquitin specific peptidase 18
107986589,0.817573950752304,0.347288379725363,0.0303783405768998,,
54539,0.757753237207515,0.252148905757278,0.0303769333036252,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11
54627,0.829782383734063,-0.374709204373699,-0.0303648561994709,MAP10,microtubule associated protein 10
8935,0.596269117802233,-0.134904229191265,-0.0302937811634177,SKAP2,src kinase associated phosphoprotein 2
51564,0.581110056727312,0.128324832790747,0.030251502501372,HDAC7,histone deacetylase 7
23348,0.705202270375919,0.199361634659028,0.0302404283592289,DOCK9,dedicator of cytokinesis 9
57705,0.681860267491337,-0.181543798473752,-0.0301915715984873,WDFY4,WDFY family member 4
27249,0.715360295880163,0.207394952482316,0.0301708155230832,MMADHC,metabolism of cobalamin associated D
3301,0.681708611983258,0.181215371225448,0.0301544587733424,DNAJA1,DnaJ heat shock protein family (Hsp40) member A1
55748,0.757479810610168,-0.24977791293535,-0.0301304443939822,CNDP2,carnosine dipeptidase 2
79652,0.772604854022512,-0.268381479883658,-0.0300701501166917,TMEM204,transmembrane protein 204
150465,0.667000637588242,0.170859033774643,0.0300496191518689,TTL,tubulin tyrosine ligase
7381,0.68085049294571,-0.179956709459932,-0.0300434565982084,UQCRB,ubiquinol-cytochrome c reductase binding protein
5981,0.588193844784731,0.130267561340619,0.030024005598772,RFC1,replication factor C subunit 1
5860,0.766404386440146,-0.259562631557795,-0.0299903903204206,QDPR,quinoid dihydropteridine reductase
93129,0.615814248306801,0.142393093931441,0.0299809039313059,ORAI3,ORAI calcium release-activated calcium modulator 3
10016,0.204134727541454,0.0434045847984505,0.0299527707149352,PDCD6,programmed cell death 6
345462,0.789353475705322,-0.291255270694335,-0.0299202096174549,ZNF879,zinc finger protein 879
653238,0.732982987134079,-0.221140632057424,-0.0298332214193943,,
80150,0.82284914073783,-0.352160920990017,-0.0298209093272707,ASRGL1,asparaginase and isoaspartyl peptidase 1
256364,0.728310254880828,0.216370702887851,0.0297906918932185,EML3,EMAP like 3
613037,0.50245886401319,0.099647847658688,0.0297846906319731,NPIPB13,"nuclear pore complex interacting protein family, member B13"
9442,0.730266840138961,0.217997912294577,0.0297607303966742,MED27,mediator complex subunit 27
6376,0.796053797856641,-0.300204455288113,-0.029737527252631,CX3CL1,C-X3-C motif chemokine ligand 1
79630,0.783687438145281,-0.280869011465849,-0.0297319831213805,C1orf54,chromosome 1 open reading frame 54
23431,0.778054840115227,0.272648157671594,0.0297158657996474,AP4E1,adaptor related protein complex 4 subunit epsilon 1
84720,0.673455700726302,-0.172907989801409,-0.0296867398808214,PIGO,phosphatidylinositol glycan anchor biosynthesis class O
126969,0.0594893563573517,0.024203918081138,0.0296633715094977,SLC44A3,solute carrier family 44 member 3
167153,0.504937359374825,0.0998830093734465,0.0296415311173019,TENT2,terminal nucleotidyltransferase 2
23406,0.692423401319004,-0.185465395252015,-0.0296055188945507,COTL1,coactosin like F-actin binding protein 1
27348,0.712895095115833,-0.200704865588718,-0.0294984718429475,TOR1B,torsin family 1 member B
51616,0.356782319591918,-0.065852377390967,-0.0294753051807353,TAF9B,TATA-box binding protein associated factor 9b
283643,0.690430540334315,0.183125390732459,0.029461214031742,TEDC1,tubulin epsilon and delta complex 1
171392,0.797141680542492,0.29915996404692,0.0294566309265335,ZNF675,zinc finger protein 675
79020,0.732116380166168,0.21706520542656,0.0293949432581667,C7orf25,chromosome 7 open reading frame 25
347918,0.748586437304376,0.233157029070978,0.0293213722904907,,
100289187,0.847032993057352,0.406344941376342,0.0292973373961389,TMEM225B,transmembrane protein 225B
6427,0.790808138720342,0.287213061260086,0.0292753027055581,SRSF2,serine and arginine rich splicing factor 2
100288142,0.384187500341126,0.070455615071876,0.0292712622061989,NBPF20,NBPF member 20
93100,0.611974505764145,-0.137228711393249,-0.029266310272135,NAPRT,nicotinate phosphoribosyltransferase
84340,0.679939309813584,0.174682630392033,0.0292645548541068,GFM2,GTP dependent ribosome recycling factor mitochondrial 2
387751,0.767810434454841,0.254224845878652,0.0291712816653533,,
29978,0.630121368182184,0.145400129760878,0.029163746282697,UBQLN2,ubiquilin 2
27152,0.768913935678832,0.255519329942615,0.029160445435011,INTU,inturned planar cell polarity protein
23344,0.388757018238595,0.0710614576806385,0.0291580622107893,ESYT1,extended synaptotagmin 1
56106,0.833099686531401,-0.367593968540083,-0.0291513151257026,PCDHGA10,"protocadherin gamma subfamily A, 10"
