Gene_ID,Gene_Symbol,Gene_Description,log2FoldChange,adjusted.P.Value,Regulation
1828,DSG1,desmoglein 1,2.44094953697468,0.0297400719892828,UP
8335,H2AC4,H2A clustered histone 4,1.66786329846086,0.0297529377987865,UP
79586,CHPF,chondroitin polymerizing factor,1.01380045877439,0.0297791944174917,UP
7092,TLL1,tolloid like 1,-1.69990079900752,0.0297839324924323,DOWN
2886,GRB7,growth factor receptor bound protein 7,2.07624276908465,0.0298022646340314,UP
51554,ACKR4,atypical chemokine receptor 4,-1.105753247973,0.0298380246895057,DOWN
1519,CTSO,cathepsin O,-1.01600273924335,0.0298394117771612,DOWN
56062,KLHL4,kelch like family member 4,-2.11034960559002,0.0298789764225912,DOWN
4131,MAP1B,microtubule associated protein 1B,-2.412887990354,0.0299346615061664,DOWN
1310,COL19A1,collagen type XIX alpha 1 chain,-2.15570575898374,0.0299372638069516,DOWN
5029,P2RY2,purinergic receptor P2Y2,-1.02085149859062,0.0299474291381189,DOWN
723961,INS-IGF2,INS-IGF2 readthrough,1.48149892250226,0.0301140650338644,UP
55340,GIMAP5,"GTPase, IMAP family member 5",-1.00872231778759,0.0301463520203682,DOWN
3013,H2AC7,H2A clustered histone 7,1.38566583958497,0.0301683068951894,UP
30832,ZNF354C,zinc finger protein 354C,-1.00940693902626,0.0302319656294303,DOWN
4680,CEACAM6,CEA cell adhesion molecule 6,1.20930160265681,0.0303262203638043,UP
64782,AEN,apoptosis enhancing nuclease,1.06413537889297,0.0304492246393006,UP
117144,CATSPER1,cation channel sperm associated 1,2.47038300658069,0.0304644147823927,UP
340527,NHSL2,NHS like 2,-2.28609313587515,0.0304821143511906,DOWN
84929,FIBCD1,fibrinogen C domain containing 1,2.28238784156553,0.0304872069854751,UP
22998,LIMCH1,LIM and calponin homology domains 1,-1.10463637129517,0.0305156155149506,DOWN
116835,HSPA12B,heat shock protein family A (Hsp70) member 12B,-1.08635417642063,0.0305207341325103,DOWN
221322,TBC1D32,TBC1 domain family member 32,1.02105859797155,0.0306395469423521,UP
85379,KIAA1671,KIAA1671,-1.34347488370137,0.030651404539155,DOWN
58472,SQOR,sulfide quinone oxidoreductase,-1.61261605281352,0.0306632513024368,DOWN
4211,MEIS1,Meis homeobox 1,-2.69062146319723,0.0307928922229661,DOWN
221527,ZBTB12,zinc finger and BTB domain containing 12,1.29605213192087,0.0309151958059708,UP
80045,GPR157,G protein-coupled receptor 157,1.09194578177707,0.0311234061059282,UP
9464,HAND2,heart and neural crest derivatives expressed 2,-4.26511070838983,0.031347022940891,DOWN
100288520,USP17L15,ubiquitin specific peptidase 17 like family member 15,1.57757282760107,0.0313545678160259,UP
11149,BVES,blood vessel epicardial substance,-3.47588136044504,0.0313865278079066,DOWN
2672,GFI1,growth factor independent 1 transcriptional repressor,-1.03207191847167,0.0315752693060274,DOWN
9429,ABCG2,ATP binding cassette subfamily G member 2 (JR blood group),-4.12023991910371,0.0316611212355344,DOWN
23366,MATCAP2,microtubule associated tyrosine carboxypeptidase 2,1.42574054840604,0.0316777549780498,UP
114134,SLC2A13,solute carrier family 2 member 13,-1.35278110889063,0.0316980766161762,DOWN
8942,KYNU,kynureninase,1.3624750730319,0.031773739160402,UP
285643,KIF4B,kinesin family member 4B,1.92164707254827,0.0317791368779555,UP
3075,CFH,complement factor H,-1.0423486820631,0.0317891474465842,DOWN
84858,ZNF503,zinc finger protein 503,1.07885950325635,0.0318554296874015,UP
4907,NT5E,5'-nucleotidase ecto,-1.00870201538288,0.0319574164252852,DOWN
10610,ST6GALNAC2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",-1.21225061061801,0.032398843705043,DOWN
162966,ZNF600,zinc finger protein 600,1.11505007450977,0.0325539560474427,UP
151790,WDR49,WD repeat domain 49,-1.94893204582108,0.0325613975883374,DOWN
63027,SLC22A23,solute carrier family 22 member 23,-1.31038111735641,0.0327119102090077,DOWN
54795,TRPM4,transient receptor potential cation channel subfamily M member 4,-1.00409444631939,0.0327667284232571,DOWN
114784,CSMD2,CUB and Sushi multiple domains 2,1.7980159396518,0.032775091602994,UP
9900,SV2A,synaptic vesicle glycoprotein 2A,-2.14003935444807,0.0327855085609278,DOWN
4033,IRAG2,"inositol 1,4,5-triphosphate receptor associated 2",-1.14127377215596,0.0327987270544194,DOWN
7625,ZNF74,zinc finger protein 74,1.03033422494968,0.0329343440296422,UP
84795,PYROXD2,pyridine nucleotide-disulphide oxidoreductase domain 2,-1.11829087840952,0.0329735432227783,DOWN
92922,CCDC102A,coiled-coil domain containing 102A,-1.01847555222781,0.0331715887363935,DOWN
3635,INPP5D,inositol polyphosphate-5-phosphatase D,1.68172258581391,0.033179551815988,UP
3018,H2BC3,H2B clustered histone 3,1.2648968446953,0.0332937665963565,UP
89978,DPH6,diphthamine biosynthesis 6,1.01652569951716,0.0333815159728273,UP
23428,SLC7A8,solute carrier family 7 member 8,1.00637895041586,0.0334266618394018,UP
11037,STON1,stonin 1,-2.6341515867784,0.0336217356005992,DOWN
192134,B3GNT6,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6",-3.08209625599746,0.0336688354794385,DOWN
286749,STON1-GTF2A1L,STON1-GTF2A1L readthrough,-2.78057542978039,0.033673188469762,DOWN
5178,PEG3,paternally expressed 3,-3.13129029726273,0.03367970249373,DOWN
10439,OLFM1,olfactomedin 1,-2.00153916211825,0.0338053214949635,DOWN
558,AXL,AXL receptor tyrosine kinase,-1.60696825749529,0.033853963552347,DOWN
487,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1,-1.94246402927587,0.0339214093582516,DOWN
9495,AKAP5,A-kinase anchoring protein 5,-1.37506514481648,0.0340341194556359,DOWN
123775,C16orf46,chromosome 16 open reading frame 46,1.79403107567032,0.0340749822740752,UP
57622,LRFN1,leucine rich repeat and fibronectin type III domain containing 1,-1.32472842661817,0.0342913936657799,DOWN
5137,PDE1C,phosphodiesterase 1C,-1.38209656875648,0.0344984123727727,DOWN
4778,NFE2,"nuclear factor, erythroid 2",-1.84947990851019,0.0345477571600595,DOWN
4135,MAP6,microtubule associated protein 6,-3.03791926567273,0.0346045800552841,DOWN
221400,TDRD6,tudor domain containing 6,1.95830909834737,0.0347493323162758,UP
730,C7,complement C7,-3.30210680398403,0.0349448263129196,DOWN
10395,DLC1,DLC1 Rho GTPase activating protein,-1.78714646461687,0.0349629112478111,DOWN
5540,NPY4R,neuropeptide Y receptor Y4,-1.97667060636866,0.0351035783753872,DOWN
22844,FRMPD1,FERM and PDZ domain containing 1,-1.99815595946121,0.0351317954651697,DOWN
63924,CIDEC,cell death inducing DFFA like effector c,-3.37418885433155,0.035164123531219,DOWN
57381,RHOJ,ras homolog family member J,-1.34694316891263,0.0352670921351982,DOWN
171389,NLRP6,NLR family pyrin domain containing 6,1.99264145662701,0.0353502846376335,UP
84679,SLC9A7,solute carrier family 9 member A7,1.0954738499043,0.035352731281499,UP
127623,OR2B11,olfactory receptor family 2 subfamily B member 11,2.51317183252737,0.0353704592125487,UP
158399,ZNF483,zinc finger protein 483,-2.52137146335182,0.0354447937282784,DOWN
54033,RBM11,RNA binding motif protein 11,2.13534066392978,0.0355437326999955,UP
91227,GGTLC2,gamma-glutamyltransferase light chain 2,-1.04472128089331,0.0355710071291109,DOWN
55507,GPRC5D,G protein-coupled receptor class C group 5 member D,1.80480829725937,0.0356924452595189,UP
4881,NPR1,natriuretic peptide receptor 1,-2.07219515955962,0.0358340110048855,DOWN
8707,B3GALT2,"beta-1,3-galactosyltransferase 2",1.56683198478454,0.0359467085193704,UP
11174,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6,2.06964005069315,0.0359545406442622,UP
6003,RGS13,regulator of G protein signaling 13,-2.05431279477535,0.0359558551677454,DOWN
1824,DSC2,desmocollin 2,-1.01603663115429,0.0359651180275096,DOWN
3237,HOXD11,homeobox D11,-1.94546686926951,0.0360894240472716,DOWN
2043,EPHA4,EPH receptor A4,-1.2459801817807,0.0361716711602924,DOWN
23462,HEY1,hes related family bHLH transcription factor with YRPW motif 1,-1.24016250286913,0.0362026431506781,DOWN
53905,DUOX1,dual oxidase 1,1.53768601643312,0.0364024961991988,UP
159686,CFAP58,cilia and flagella associated protein 58,-2.19458700629616,0.0364399251222356,DOWN
3687,ITGAX,integrin subunit alpha X,1.13375543332282,0.0364438109344276,UP
6899,TBX1,T-box transcription factor 1,-1.66394101021568,0.0365122097135861,DOWN
100289255,TMEM238L,transmembrane protein 238 like,-1.40700957004506,0.0365515565526666,DOWN
29953,TRHDE,thyrotropin releasing hormone degrading enzyme,-2.08499201313453,0.036656615209628,DOWN
284119,CAVIN1,caveolae associated protein 1,-2.27040299209557,0.0366955068463089,DOWN
645369,TMEM200C,transmembrane protein 200C,1.47372131970847,0.036736365668173,UP
55922,NKRF,NFKB repressing factor,1.12736683911402,0.0368127446850902,UP
1073,CFL2,cofilin 2,-2.87257468885981,0.0368738074529254,DOWN
4674,NAP1L2,nucleosome assembly protein 1 like 2,-1.68088220041632,0.037011505875926,DOWN
9515,STXBP5L,syntaxin binding protein 5L,-1.8590071666763,0.0371027688995633,DOWN
2999,GZMH,granzyme H,1.42455047399387,0.0371413467997809,UP
122416,ANKRD9,ankyrin repeat domain 9,-1.10666758610786,0.0372622928918325,DOWN
56911,MAP3K7CL,MAP3K7 C-terminal like,1.04004505515862,0.0373612358733701,UP
7373,COL14A1,collagen type XIV alpha 1 chain,-1.1383663556498,0.0373927539687915,DOWN
6320,CLEC11A,C-type lectin domain containing 11A,1.14989459796794,0.0375293276932055,UP
339778,CIMIP2C,ciliary microtubule inner protein 2C,1.6697541874182,0.0376490096112914,UP
6036,RNASE2,ribonuclease A family member 2,1.78625358097127,0.0377910105493947,UP
8639,AOC3,amine oxidase copper containing 3,-3.36933968524282,0.037850312539643,DOWN
388730,TMEM81,transmembrane protein 81,1.55311301618463,0.0378510694864722,UP
4212,MEIS2,Meis homeobox 2,-3.32272690929788,0.0378672786141062,DOWN
79733,E2F8,E2F transcription factor 8,1.08870560255802,0.0379585033299371,UP
79745,CLIP4,CAP-Gly domain containing linker protein family member 4,-1.99074355780868,0.0380286977201503,DOWN
364,AQP7,aquaporin 7,-2.22759642819479,0.038080941492649,DOWN
375061,FAM89A,family with sequence similarity 89 member A,1.46487964908694,0.0380919183442105,UP
389384,BNIP5,BCL2 interacting protein 5,1.22312299303311,0.0381367922643929,UP
6480,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",1.09063420065039,0.0382587837841249,UP
768206,PRCD,photoreceptor disc component,-1.59419251580048,0.0382734875515248,DOWN
8742,TNFSF12,TNF superfamily member 12,-1.26430602234103,0.0383031925355107,DOWN
57494,RIMKLB,ribosomal modification protein rimK like family member B,-1.32875086334451,0.0384326620036522,DOWN
165186,TOGARAM2,TOG array regulator of axonemal microtubules 2,-1.74993195308936,0.0388183392869044,DOWN
79695,GALNT12,polypeptide N-acetylgalactosaminyltransferase 12,-1.79407188169586,0.038875973020416,DOWN
81493,SYNC,"syncoilin, intermediate filament protein",-1.31281404784248,0.0389539803059411,DOWN
1757,SARDH,sarcosine dehydrogenase,-1.15309603806334,0.038994270782508,DOWN
55576,STAB2,stabilin 2,-1.85434349234373,0.0390398480525988,DOWN
128077,LIX1L,limb and CNS expressed 1 like,-1.06911136226863,0.039259171190086,DOWN
8991,SELENBP1,selenium binding protein 1,-1.87089733964135,0.0394181691276161,DOWN
285025,CCDC141,coiled-coil domain containing 141,-1.1057702420283,0.0395077213215209,DOWN
91662,NLRP12,NLR family pyrin domain containing 12,-1.79300066123061,0.0396702870646811,DOWN
133418,EMB,embigin,1.06678173522679,0.0397241103496099,UP
84433,CARD11,caspase recruitment domain family member 11,1.38787238183349,0.0397413663769088,UP
257169,C9orf43,chromosome 9 open reading frame 43,1.95952363391513,0.0397560665940263,UP
57628,DPP10,dipeptidyl peptidase like 10,-1.78938005492012,0.0397690956474346,DOWN
6586,SLIT3,slit guidance ligand 3,-2.59150869017411,0.0400031260702681,DOWN
5158,PDE6B,phosphodiesterase 6B,-1.63529364665882,0.0401900479672459,DOWN
8187,ZNF239,zinc finger protein 239,1.21645699280926,0.0402826715986778,UP
10000,AKT3,AKT serine/threonine kinase 3,-1.75704654703377,0.040346523038198,DOWN
9751,SNPH,syntaphilin,-1.69306251307575,0.0403699077537897,DOWN
10900,RUNDC3A,RUN domain containing 3A,-1.55174329993224,0.0404046016320232,DOWN
54866,PPP1R14D,protein phosphatase 1 regulatory inhibitor subunit 14D,-1.12945658743441,0.040422790620496,DOWN
112703,GARIN5A,golgi associated RAB2 interactor 5A,1.48860405132007,0.0405848995637505,UP
9358,ITGBL1,integrin subunit beta like 1,2.14776349669143,0.0405853216486243,UP
3611,ILK,integrin linked kinase,-1.01226211648049,0.0406311668170462,DOWN
51050,PI15,peptidase inhibitor 15,-1.34637670367589,0.0406379020891926,DOWN
90527,DUOXA1,dual oxidase maturation factor 1,1.80429390730947,0.0406691560837091,UP
170692,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,1.85944000430299,0.0406804684376102,UP
126668,TDRD10,tudor domain containing 10,-1.95278179235618,0.0407371546089973,DOWN
5376,PMP22,peripheral myelin protein 22,-1.40479418218186,0.0407575681444522,DOWN
88,ACTN2,actinin alpha 2,-1.84491335344113,0.0408606584922663,DOWN
79057,PRRG3,proline rich and Gla domain 3,-2.04870904837087,0.041014076703413,DOWN
221188,ADGRG5,adhesion G protein-coupled receptor G5,1.55698573273417,0.041026294433,UP
1646,AKR1C2,aldo-keto reductase family 1 member C2,-1.13871688752437,0.0410755856050346,DOWN
80164,PRR36,proline rich 36,2.87244496929828,0.0410913424085238,UP
3360,HTR4,5-hydroxytryptamine receptor 4,-3.96576258400678,0.0413550742301459,DOWN
25790,CFAP45,cilia and flagella associated protein 45,1.89908299312751,0.0414020073706919,UP
84436,ZNF528,zinc finger protein 528,-1.06963127138642,0.0414023104021118,DOWN
53826,FXYD6,FXYD domain containing ion transport regulator 6,-3.22652526012617,0.0414714590710117,DOWN
10297,APC2,APC regulator of WNT signaling pathway 2,-1.25700266675189,0.0415601368032113,DOWN
259296,TAS2R50,taste 2 receptor member 50,1.92163965431648,0.0415709885854863,UP
64919,BCL11B,BCL11 transcription factor B,1.5673088172806,0.0416595158026842,UP
65243,ZFP69B,ZFP69 zinc finger protein B,1.63090286873029,0.0416624801546523,UP
81831,NETO2,neuropilin and tolloid like 2,1.13376633702879,0.0416694195999297,UP
5156,PDGFRA,platelet derived growth factor receptor alpha,-1.05453341968815,0.0417506587045518,DOWN
5414,SEPTIN4,septin 4,-1.25308535391127,0.0419293830476287,DOWN
51206,GP6,glycoprotein VI platelet,1.68201474146286,0.0419550108321068,UP
113452,TMEM54,transmembrane protein 54,-1.49683309291647,0.0420048721768291,DOWN
493911,PHOSPHO2,"phosphatase, orphan 2",1.33517676960937,0.0420251998375971,UP
26330,GAPDHS,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic",1.3124761161839,0.0421099588144987,UP
113540,CMTM1,CKLF like MARVEL transmembrane domain containing 1,1.26182609886332,0.042396150440826,UP
358,AQP1,aquaporin 1 (Colton blood group),-1.00275295487154,0.0424325171191989,DOWN
8404,SPARCL1,SPARC like 1,-2.68107576752047,0.0424600254556639,DOWN
25803,SPDEF,SAM pointed domain containing ETS transcription factor,-1.93090151290826,0.0426483521719991,DOWN
1393,CRHBP,corticotropin releasing hormone binding protein,-1.74901786406951,0.042690471959868,DOWN
100885848,PTGES3L,prostaglandin E synthase 3 like,-1.03711294570439,0.0427134520150448,DOWN
8786,RGS11,regulator of G protein signaling 11,-1.12167360917072,0.0428004092124793,DOWN
9162,DGKI,diacylglycerol kinase iota,-1.34486986261636,0.0430703366684159,DOWN
8029,CUBN,cubilin,-1.2433900098693,0.0430799676449908,DOWN
9514,GAL3ST1,galactose-3-O-sulfotransferase 1,-1.03611678701479,0.0431785393957537,DOWN
84561,SLC12A8,solute carrier family 12 member 8,1.01775853912887,0.0433408112048185,UP
5121,PCP4,Purkinje cell protein 4,-1.69819434659944,0.0433515071364381,DOWN
400581,GRAPL,GRB2 related adaptor protein like,1.40525271257954,0.043362271527935,UP
653269,POTEI,POTE ankyrin domain family member I,1.93773012435563,0.0435730459657981,UP
26548,ITGB1BP2,integrin subunit beta 1 binding protein 2,-1.55707997128479,0.0436405999659082,DOWN
653689,GSTT2B,glutathione S-transferase theta 2B,-1.84129748158716,0.0438326643927649,DOWN
222546,RFX6,regulatory factor X6,-2.11372681023925,0.0438630689763948,DOWN
286046,XKR6,XK related 6,1.26990379382777,0.043909250902701,UP
2205,FCER1A,Fc epsilon receptor Ia,-2.06483058891569,0.0440508048719106,DOWN
8857,FCGBP,Fc gamma binding protein,-3.99113198905639,0.0440587783723896,DOWN
247,ALOX15B,arachidonate 15-lipoxygenase type B,1.8660769928465,0.0442838553373983,UP
90649,ZNF486,zinc finger protein 486,1.11517369443189,0.0443133170825083,UP
122525,C14orf28,chromosome 14 open reading frame 28,-1.02297036671338,0.0443236686007138,DOWN
6041,RNASEL,ribonuclease L,-1.12031901620386,0.0444188118325462,DOWN
8744,TNFSF9,TNF superfamily member 9,1.53449117309664,0.0444510621135098,UP
83595,SOX7,SRY-box transcription factor 7,-1.08577528730754,0.0444737575830913,DOWN
147495,APCDD1,APC down-regulated 1,1.37048442807264,0.044681644405173,UP
23245,ASTN2,astrotactin 2,-1.17625488641452,0.044767430168207,DOWN
6876,TAGLN,transgelin,-3.19870084334965,0.044815335687179,DOWN
130026,ICA1L,islet cell autoantigen 1 like,-1.48598908450377,0.0449025733750508,DOWN
140766,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14,1.09932069459571,0.0450075352085672,UP
270,AMPD1,adenosine monophosphate deaminase 1,-1.93255804930952,0.045346204701883,DOWN
10742,RAI2,retinoic acid induced 2,-1.07455285199458,0.0453616551856591,DOWN
1600,DAB1,DAB adaptor protein 1,-1.56137078585041,0.0453656673609907,DOWN
273,AMPH,amphiphysin,-1.77148691446652,0.0454036060620403,DOWN
1949,EFNB3,ephrin B3,1.67214393282699,0.0456846611865457,UP
138311,DIPK1B,divergent protein kinase domain 1B,-1.67837405344823,0.0457628309732831,DOWN
283897,C16orf54,chromosome 16 open reading frame 54,-1.12254470009276,0.0463116417974059,DOWN
9306,SOCS6,suppressor of cytokine signaling 6,-1.0722987727244,0.046322286831879,DOWN
8614,STC2,stanniocalcin 2,2.61445841586532,0.0464270220991064,UP
6594,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",-1.31253180378742,0.0464633695428763,DOWN
12,SERPINA3,serpin family A member 3,-1.3412429396549,0.0466670683257556,DOWN
653604,H3C13,H3 clustered histone 13,1.20986376073235,0.0468134616423828,UP
5313,PKLR,pyruvate kinase L/R,1.20215144205774,0.0469948339112608,UP
5064,PALM,paralemmin,-2.31772486550076,0.0470723898213643,DOWN
221143,EEF1AKMT1,EEF1A lysine methyltransferase 1,1.02936373505521,0.0471323018510537,UP
57501,CFAP92,cilia and flagella associated protein 92 (putative),1.56254237244171,0.04730271854976,UP
1292,COL6A2,collagen type VI alpha 2 chain,-1.62136555998342,0.047312125079494,DOWN
115727,RASGRP4,RAS guanyl releasing protein 4,-1.4047847177086,0.0475096174456753,DOWN
51177,PLEKHO1,pleckstrin homology domain containing O1,-1.78365394674635,0.047568402706664,DOWN
