Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank,Gene_Symbol,Gene_Description
105369194,-1,-5.51681723941812,-7.08654512940664,-3.94708934942961,5.64614064039103e-12,0,1,47.4487337080811,5.64614064039102e-12,FALSE,47,,
5348,-1,-5.14755710670553,-6.52393487767075,-3.77117933574031,2.29931394265325e-13,0,1,53.7307903428631,2.29931394265326e-13,FALSE,48,FXYD1,FXYD domain containing ion transport regulator 1
6865,-2,-5.29928019993078,-6.76585308805247,-3.83270731180908,1.41998373979763e-12,0.32616926481562,0.567923518078734,50.155971248685,1.41998373979763e-12,FALSE,49,TACR2,tachykinin receptor 2
51059,-1,-6.18565546630481,-8.15593649628962,-4.21537443631999,7.59036627691067e-10,0,1,37.8626741125014,7.59036627691063e-10,FALSE,50,FAM135B,family with sequence similarity 135 member B
120071,2,4.35749124776617,3.3748418085279,5.34014068700443,3.58235756626963e-18,0.00614693408897841,0.937507975832476,75.5391350509616,3.58235756626961e-18,FALSE,51,LARGE2,LARGE xylosyl- and glucuronyltransferase 2
117,-1,-6.08830609744179,-8.02690004898076,-4.14971214590282,7.48786171850398e-10,0,1,37.8891998004642,7.48786171850401e-10,FALSE,52,ADCYAP1R1,ADCYAP receptor type I
9542,-1,-5.87365804637701,-7.71502192176991,-4.03229417098411,4.05298070829417e-10,0,1,39.0871731579971,4.05298070829416e-10,FALSE,53,NRG2,neuregulin 2
9075,1,6.67578841675407,4.38279860215742,8.96877823135072,1.15512523281843e-08,0,1,32.5609493033683,1.15512523281843e-08,FALSE,54,CLDN2,claudin 2
2172,1,5.64978213353476,3.90243207517604,7.39713219189348,2.33923714293544e-10,0,1,40.1605587255151,2.33923714293545e-10,FALSE,55,FABP6,fatty acid binding protein 6
57822,1,5.86539139620953,3.98475591160758,7.74602688081148,9.78956505765001e-10,0,1,37.3663713056453,9.78956505765005e-10,FALSE,56,GRHL3,grainyhead like transcription factor 3
760,-2,-4.77670642172843,-6.09109097999089,-3.46232186346597,1.05712894422203e-12,1.64261506902036,0.199967047549054,50.7350842534315,1.05712894422204e-12,FALSE,57,CA2,carbonic anhydrase 2
54346,1,6.19078906644219,4.09996484075744,8.28161329212694,6.50142523773598e-09,0,1,33.6785316862572,6.50142523773599e-09,FALSE,58,UNC93A,unc-93 homolog A
2981,-2,-7.26436097338831,-9.96383714060507,-4.56488480617154,1.33253334703726e-07,4.72655058901447,0.0297003927834684,27.8183918325466,1.33253334703726e-07,FALSE,59,GUCA2B,guanylate cyclase activator 2B
254439,-2,-4.46500759515691,-5.63586306572468,-3.29415212458915,7.76516704286166e-14,0.34857095324129,0.554923195600246,55.8642544474196,7.76516704286165e-14,FALSE,60,C11orf86,chromosome 11 open reading frame 86
9340,-2,-4.26413239116016,-5.33887357475007,-3.18939120757026,7.4656709352467e-15,0.453608127151565,0.500626473914284,60.4713633139707,7.46567093524666e-15,FALSE,61,GLP2R,glucagon like peptide 2 receptor
9413,-2,-4.32236573484953,-5.42952027270414,-3.21521119699493,1.98246482093322e-14,0.173657725464831,0.676881321662691,58.5494360977208,1.98246482093322e-14,FALSE,62,ENTREP1,endosomal transmembrane epsin interactor 1
105373428,1,5.3178797964836,3.65856657918315,6.97719301378405,3.35481880789494e-10,0,1,39.4563102458725,3.35481880789494e-10,FALSE,63,,
286133,-2,-4.2016144037423,-5.24896524901244,-3.15426355847217,3.75919378041188e-15,0.120453300576407,0.728543367653552,61.8221626545627,3.75919378041187e-15,FALSE,64,SCARA5,scavenger receptor class A member 5
3778,-1,-5.15314620502078,-6.72849124319508,-3.57780116684648,1.4430118264052e-10,0,1,41.104534294127,1.4430118264052e-10,FALSE,65,KCNMA1,potassium calcium-activated channel subfamily M alpha 1
