Symbol,Degree,Betweenness,Closeness,Eigenvector,Log2FC
MEP1A,1,0,1,1.37760976705151e-18,-1.439161638
ZBTB47,1,0,1,2.75521953410301e-18,-2.422464533
SLC9A2,1,0,0.185943468296409,1.04141257415698e-06,-2.030471032
ANGPTL1,1,0,0.191593198992443,1.96435547034222e-06,-2.844056274
RPN2,1,0,1,2.75521953410301e-18,1.099066603
NUDCD1,1,0,1,4.13282930115452e-18,1.744129916
UNC5CL,1,0,0.179843357470075,4.46008406450527e-08,2.330355804
PLAGL2,1,0,0.666666666666667,0,1.425008482
PDCD2L,1,0,0.666666666666667,4.13282930115452e-18,1.395083056
BCL2L2,1,0,0.245412381528534,0.000884937040645175,-1.363163505
PBX4,1,0,0.171577611729875,9.7897540651574e-08,1.81634719
MAST1,1,0,0.161942781104458,7.54379242478836e-09,-2.907378471
GDF15,1,0,0.199639107611549,5.16812245663494e-05,2.058967143
SLC6A8,1,0,0.141626905620854,6.82439998530851e-10,-1.55703966
C1QL1,1,0,0.666666666666667,4.13282930115452e-18,-2.271205042
ACTR3B,1,0,1,6.88804883525753e-18,1.172877823
UNC79,1,0,1,4.13282930115452e-18,-3.540113376
SYNJ2BP,1,0,1,1.37760976705151e-18,-1.044660826
EDAR,1,0,0.202125892708852,8.15115337157479e-06,3.262304477
DAB2IP,1,0,0.224621631598376,0.00152543500411987,-1.169300789
USP2,1,0,0.144967242406194,2.22880882181935e-09,-4.063105285
TBC1D1,1,0,0.192715756136184,5.81625849357919e-07,-1.356245861
NAA25,1,0,1,0,1.093179146
MYOM2,1,0,0.141199675136327,9.24591826766252e-10,-2.255759527
CDH19,1,0,1,4.13282930115452e-18,-3.492180281
PKD1,1,0,0.191653543307087,4.32705883597841e-07,-1.125070374
SLC1A1,1,0,0.208354733778463,4.49397105226595e-06,-1.685695634
RGS9,1,0,0.216355555555556,1.91691174981458e-06,-2.685234864
CHD5,1,0,1,0,-2.942983251
PDZRN3,1,0,0.170114621190942,5.06472069163422e-07,-2.188975412
GTF3C3,1,0,1,2.75521953410301e-18,1.007946217
TREH,1,0,0.144348238643103,1.09474593744278e-09,-1.981188158
GPAT3,1,0,0.182870022539444,2.22070480846176e-07,-2.718902369
DUS4L,1,0,1,1.37760976705151e-18,1.622019976
SRI,1,0,0.214185146075326,2.39093998594128e-05,-1.429306087
DOCK3,1,0,1,1.37760976705151e-18,-3.654492445
TEF,1,0,0.158525465676697,2.37511398875764e-05,-1.800234915
DISP2,1,0,0.202125892708852,8.15115337157616e-06,-2.324425648
PMM2,1,0,0.666666666666667,0,1.083372718
ASXL3,1,0,0.224621631598376,0.00152543500411987,-2.836539911
FCN3,1,0,0.177224406582205,7.94027527034556e-07,3.830045372
ATP6V1C2,1,0,0.201024116286753,0.000219274105706281,1.666153301
RTKN,1,0,1,4.13282930115452e-18,1.459436087
MALL,1,0,0.216509517879381,4.46278007841762e-06,-1.85226482
CYP39A1,1,0,0.193697278370205,6.45316709396939e-07,1.828073869
SLC13A3,1,0,0.155646502110244,5.15343026686911e-09,5.194869488
PDCD4,1,0,0.183725845410628,7.95580928712752e-07,-1.65484507
KCNA6,1,0,0.173857142857143,2.75981479187392e-08,-2.255317452
ABCA6,1,0,1,5.51043906820603e-18,-2.041129406
ADAMTS1,1,0,0.206656478179657,6.79434074682464e-06,-2.682058548
MTERF3,1,0,0.209430390638444,1.6432455044798e-05,1.187798348
SIM2,1,0,0.175816238081479,8.48754742982723e-07,6.772588529
CHCHD6,1,0,1,1.37760976705151e-18,1.180039636
KCNIP3,1,0,0.179498525073746,1.02559953932629e-07,-3.838250333
CLEC3B,1,0,0.188011741078325,5.22718008362033e-07,-3.774661683
CMBL,1,0,0.162940152630874,9.60192614320382e-09,-1.924797895
MYORG,1,0,1,1.37760976705151e-18,-1.443827279
CCDC136,1,0,1,4.13282930115452e-18,-2.418082292
TRPV3,1,0,0.207608324803821,4.50041556510843e-06,-1.861832289
MPLKIP,1,0,0.161706085570024,6.6141646821486e-08,1.087064541
SOSTDC1,1,0,0.195785070785071,6.82602223261368e-05,-2.300876997
HOMER2,1,0,0.221796974667396,1.71140842056435e-05,-4.687113911
CAVIN2,1,0,0.216509517879381,4.46278007841762e-06,-3.544975122
CST1,1,0,1,6.88804883525753e-18,9.732806052
GOLT1A,1,0,0.153004777470455,8.70690632326836e-09,1.813549251
OLR1,1,0,0.203716103113492,2.32340676591186e-05,3.215415329
CLTB,1,0,0.148360355967329,2.30702538396172e-09,-1.060132842
HSPA6,1,0,0.180537012312713,6.70062883514168e-07,1.654552789
ATG4D,1,0,0.196543927648579,6.10411890230997e-07,-1.385099247
IQCB1,1,0,0.666666666666667,4.13282930115452e-18,1.124683946
PPARGC1B,1,0,0.184645729024427,5.17067798213648e-07,-1.727886976
GLTP,1,0,1,0,-1.308453992
FKBP10,1,0,0.163707290825935,1.63523856298914e-08,1.632552503
TENT5A,1,0,0.139165237278445,1.86615121428922e-09,-1.616509824
EPSTI1,1,0,0.666666666666667,2.75521953410301e-18,1.717415196
SULT1C2,1,0,1,1.37760976705151e-18,2.663861394
AGTRAP,1,0,0.213508771929825,3.81843913965645e-06,1.127810813
MAB21L2,1,0,0.206972789115646,5.93079370525685e-06,-2.967985578
JAG2,1,0,0.144708680142687,2.39421679821448e-09,1.710575282
IFITM1,1,0,0.216509517879381,4.46278007842038e-06,1.753633613
TMIGD1,1,0,0.161813588618535,7.63867340190299e-09,-6.408679057
OTOP2,1,0,1,4.13282930115452e-18,-8.60199896
EYA2,1,0,1,4.13282930115452e-18,-3.005324547
ZMIZ1,1,0,0.232296239740408,0.00020006442242065,-1.167880803
TRIM2,1,0,0.192016408961818,4.87201707543129e-06,1.164369468
SGK2,1,0,0.177871967261035,1.1890916843626e-06,-1.271039891
PUS7L,1,0,0.156105695228322,7.16793637949383e-07,1.463433909
TRIM29,1,0,0.167193295782388,3.07418756169754e-07,4.019982449
PMEPA1,1,0,0.232296239740408,0.000200064422420648,1.63909525
LARGE1,1,0,1,2.75521953410301e-18,-1.630770717
SVIL,1,0,0.204675412041709,0.00994971397694367,-2.448770129
PLS3,1,0,0.186627817819353,9.74408923274036e-07,1.126218655
ANO2,1,0,0.122373051784816,2.01481214392305e-12,-2.48814204
ELAVL4,1,0,1,6.88804883525753e-18,-4.880156894
HHLA2,1,0,0.187201968927857,1.70500479746466e-06,-2.096751578
GRM8,1,0,0.666666666666667,4.13282930115452e-18,3.107116248
NAALADL1,1,0,0.191774346044753,7.53912037951742e-07,-2.370265097
PLEKHG4,1,0,0.180966542750929,2.13115664255538e-07,1.910369634
PAK3,1,0,1,5.51043906820603e-18,-2.667214362
SIPA1L2,1,0,0.205331533659524,5.16952316641646e-06,-1.279576316
GPR37L1,1,0,0.192198357548958,1.80340157672948e-07,-2.06171266
ULBP3,1,0,1,2.75521953410301e-18,2.315296666
TCF21,1,0,0.15248715699787,1.16058888483931e-08,-2.418782629
SPRR2D,1,0,1,4.13282930115452e-18,4.43905553
CD160,1,0,0.187201968927857,1.70500479746328e-06,-2.929312316
FAM72B,1,0,1,2.75521953410301e-18,4.55033771
OVGP1,1,0,1,1.37760976705151e-18,1.891691318
TGIF2,1,0,0.186484829911125,1.14409247864119e-06,1.677449283
STARD8,1,0,0.191081802480766,9.79815316732118e-07,-1.314744076
TP53INP2,1,0,0.196543927648579,6.10411890226865e-07,-2.422807032
OGN,1,0,0.206656478179657,6.79434074682464e-06,-2.967880522
LY6G6C,1,0,1,5.51043906820603e-18,2.968095306
TDP2,1,0,0.213433882848123,0.0140024943407137,-1.192450096
INSC,1,0,0.180002958142287,3.61390600692372e-08,-2.788181251
SAMD9,1,0,0.666666666666667,4.13282930115452e-18,-1.535063138
RPP40,1,0,0.179790220121141,5.30288573461676e-06,1.394223467
SYNPO,1,0,0.139420323061061,1.22501187805082e-10,-2.308778351
PNPLA1,1,0,0.149105611369762,2.49287217261064e-10,2.862098463
BCAS1,1,0,0.150488438234203,1.43810466471291e-08,-3.062213654
CEP83,1,0,0.153661616161616,6.03368067380583e-08,1.179580506
NBPF4,1,0,1,4.13282930115452e-18,2.98074955
CC2D2A,1,0,0.666666666666667,0,-1.489209116
TAF1D,1,0,0.195219762592236,3.55295937998435e-05,1.513236259
ATP11A,1,0,0.169593088071349,6.56745904025964e-08,1.855060792
NACAD,1,0,0.179790220121141,5.30288573461676e-06,-4.204334622
SP6,1,0,0.1372350022553,4.99292604535448e-11,2.629178149
FXYD5,1,0,1,1.37760976705151e-18,2.232998769
AQP8,1,0,0.139388386210056,1.24074650975106e-10,-6.454894143
CNN2,1,0,0.20392091152815,1.02783922665358e-05,1.132334135
LIMA1,1,0,0.20392091152815,1.02783922665385e-05,-1.328371826
TNS2,1,0,0.20392091152815,1.02783922665385e-05,-1.913691139
NKX2-3,1,0,0.15664821727378,1.62945693331039e-08,-3.594012555
RAB15,1,0,0.16673516920126,9.66760746763159e-09,1.117574752
BMX,1,0,0.17676107480029,9.18101593568361e-08,-2.909123098
PHLDA1,1,0,0.220510962130821,0.0118692389047187,2.100963721
CLEC10A,1,0,0.169239326936448,5.09537332468896e-06,-1.875804016
CSTA,1,0,0.197148874129273,1.43702042821832e-05,2.807319386
ITLN1,1,0,0.193235947919975,1.47424637915514e-06,-3.452278223
RAB3B,1,0,0.181479272293469,3.71562394970517e-06,-2.148608646
TMPRSS3,1,0,0.5,1.37760976705151e-18,2.560820346
CDHR3,1,0,0.5,4.13282930115452e-18,-2.475433097
PDZD7,1,0,0.5,0,1.942032093
P2RY14,1,0,0.181560495300612,3.12517941353452e-07,-2.241226758
CCL4L2,1,0,0.194440006390797,2.36704635062154e-06,1.995529047
PTPRR,1,0,1,2.75521953410301e-18,-2.299872753
MMRN1,1,0,0.208497515847182,1.63264206024744e-05,-2.890679403
HILPDA,1,0,0.184729811778992,1.15284739604934e-07,1.985685756
PLPP1,1,0,0.13846854022073,6.07166571538077e-11,-2.13060667
MEP1B,1,0,1,2.75521953410301e-18,-3.820112557
CBFA2T3,1,0,1,2.75521953410301e-18,-1.674711707
GGH,1,0,0.197661198635699,2.14993069360889e-05,2.291235099
STRA6,1,0,0.183117664760758,4.4255375574215e-07,4.420439874
DOLPP1,1,0,1,2.75521953410301e-18,-1.149181788
EPM2A,1,0,0.164326221982177,9.91227980789225e-09,-2.150311736
SSC4D,1,0,1,2.75521953410301e-18,1.501703156
MTFR2,1,0,0.206621392190153,0.00412841203177306,2.137806955
JAZF1,1,0,0.204572197007901,0.000144206655093246,-1.662465582
KRT17,1,0,0.143378887841659,1.29739610882682e-09,3.77900651
GDPD5,1,0,0.168256601686714,1.34548818304018e-07,1.695192259
ROGDI,1,0,0.153661616161616,6.03368067380583e-08,-1.462668732
CNGA3,1,0,0.180912739705664,4.12079688980637e-07,-4.997652337
TPPP,1,0,1,2.75521953410301e-18,-1.806647002
C2CD4A,1,0,1,4.13282930115452e-18,4.019581211
PEX26,1,0,1,6.88804883525753e-18,-1.73166053
TCN1,1,0,0.121627023785729,8.5012200914455e-10,6.516986175
AZGP1,1,0,0.16949860724234,9.01780150624312e-08,3.088189865
PAQR5,1,0,0.208034188034188,0.0120386033577143,-1.486616058
GPR180,1,0,0.155388151174668,1.54672795458285e-08,1.348076836
SLC22A3,1,0,0.186114084722435,1.18064445028241e-06,2.436955803
NAA20,1,0,1,0,1.205515024
SLC39A10,1,0,0.6,0,1.877481378
SLC28A2,1,0,0.6,1.37760976705151e-18,-2.989114576
SLC39A4,1,0,0.6,4.13282930115452e-18,1.228046535
ANO5,1,0,0.167538546255507,1.66122770108706e-07,-3.492806941
CDH3,1,0,1,4.13282930115452e-18,5.462306161
FOXF2,1,0,0.16821008984105,1.32363923879369e-07,-3.409798933
ZNF219,1,0,1,1.37760976705151e-18,-1.668934381
PTK7,1,0,0.666666666666667,2.75521953410301e-18,2.371097316
PRICKLE2,1,0,0.666666666666667,1.37760976705151e-18,-2.031274898
RIMKLA,1,0,0.143819428031198,2.39197817683259e-09,-1.266920005
SYNGR1,1,0,0.202900966988996,8.35605613630833e-06,-3.523000095
FNBP1,1,0,0.17989652623799,7.26266208053586e-08,-1.926633767
C8G,1,0,0.199246889325475,1.46663745854793e-05,-3.447464067
CDC42BPA,1,0,0.163575268817204,8.72003960480221e-09,-1.018010781
PPP1R14A,1,0,0.163575268817204,8.72003960480221e-09,-2.828041107
CITED2,1,0,0.213097531080371,5.13918353727717e-05,-2.04498084
GTF3A,1,0,1,2.75521953410301e-18,1.769797339
CHP2,1,0,0.215741889735862,6.25360391960666e-06,-3.138301678
TESC,1,0,0.215741889735862,6.25360391960804e-06,2.825713644
PRIMA1,1,0,0.196925566343042,4.5134444063993e-06,-4.597562053
NFE2L1,1,0,0.225914237980323,3.17410009992289e-05,-1.197464487
LPP,1,0,0.216818100837342,0.000168029343097091,-2.131118737
VENTX,1,0,0.211101474414571,0.000104628058311299,2.11520202
CNTNAP3,1,0,0.174956871765382,1.19219173629654e-05,-3.356501079
GPR22,1,0,1,1.37760976705151e-18,3.552394979
SLC9A9,1,0,1,2.75521953410301e-18,-1.644275763
DCLK1,1,0,0.199508196721311,4.92607369556412e-06,-3.338310469
NKD2,1,0,0.191713925645873,1.60935899413158e-05,2.987441573
PACC1,1,0,0.150469831849654,6.82950386418226e-10,1.928913294
RHPN1,1,0,1,2.75521953410301e-18,2.064657006
PAFAH1B3,1,0,0.17167442516575,2.79508695254677e-08,1.528490495
TSHZ1,1,0,0.175032360132317,8.5959370149367e-08,-1.383331884
ABCA9,1,0,1,2.75521953410301e-18,-2.795510715
CMSS1,1,0,0.190842088756469,0.00018780154582789,1.466992416
TACR2,1,0,0.215093672675857,1.63214254045825e-06,-5.2992802
CHCHD10,1,0,1,4.13282930115452e-18,-1.567457235
SLC6A20,1,0,0.164326221982177,9.91227980789225e-09,3.946898031
SLCO2A1,1,0,0.15515043345232,9.9664994397223e-09,-2.157395735
ATOH1,1,0,0.202125892708852,8.15115337157341e-06,-2.107210264
SLC20A2,1,0,1,0,-1.174710969
MEGF10,1,0,1,2.75521953410301e-18,-2.623650223
CHRNA7,1,0,0.127035490605428,1.33553931433016e-10,-2.65193155
LY6E,1,0,0.5,2.75521953410301e-18,1.400953787
PSRC1,1,0,0.142455811775723,5.1970819717661e-10,1.684319901
CST2,1,0,1,2.75521953410301e-18,6.205465058
ERO1A,1,0,0.221796974667396,1.71140842056435e-05,1.146350952
NPAS3,1,0,0.175816238081479,8.48754742981345e-07,-4.570476974
CHST5,1,0,0.145434990439771,3.36091333885699e-09,-3.092262338
CNKSR2,1,0,0.180805229534987,3.06994886883042e-07,-4.998279497
GCNT2,1,0,0.11578346494149,1.8311464545602e-13,-3.31768921
TTI1,1,0,0.210553633217993,0.000895697461790694,1.12967424
CPTP,1,0,1,4.13282930115452e-18,-1.276498848
MST1,1,0,0.204640995459896,8.21755214415938e-06,1.532557366
MACC1,1,0,0.204640995459896,8.21755214415663e-06,2.696737565
GNPDA1,1,0,0.666666666666667,2.75521953410301e-18,1.277143485
BMP5,1,0,0.168629624497714,1.1505906956098e-06,-2.64238478
MIER1,1,0,0.131524910839728,3.71461218613642e-11,-1.095613893
SULT1A2,1,0,1,4.13282930115452e-18,-3.279814495
NIT2,1,0,0.184366005150735,5.15431773709133e-07,1.313762147
KCNV2,1,0,0.126678463620277,4.26219374632949e-12,3.570577047
EPOP,1,0,0.224621631598376,0.00152543500411987,3.510197977
TBC1D4,1,0,0.192715756136184,5.81625849360674e-07,1.184751952
LRRFIP2,1,0,0.169309961046188,6.4633459812661e-06,-1.042607488
KLF9,1,0,0.226713859910581,0.000216950840580937,-2.613025801
AHNAK,1,0,0.171023046655424,1.68291782259083e-07,-2.24516358
RNF32,1,0,0.168256601686714,1.34548818305396e-07,1.594470784
KY,1,0,0.213621204142531,1.35519767825752e-05,-4.320662747
SETBP1,1,0,0.186799693016117,1.40701819904948e-05,-2.950920437
EPB41L3,1,0,0.666666666666667,2.75521953410301e-18,-2.329450986
BEST4,1,0,1,4.13282930115452e-18,-6.212774068
NCR3LG1,1,0,0.158587438102684,4.02435474446847e-07,1.393128678
DACH1,1,0,1,2.75521953410301e-18,2.238605581
SLC16A7,1,0,0.204882154882155,8.45676590255788e-06,-2.478805247
OR2A42,1,0,0.188273514851485,4.45559092843668e-07,1.715644442
OR51E2,1,0,0.188273514851485,4.45559092845046e-07,-4.046200923
TAS2R46,1,0,0.218688230008985,2.83830945154616e-06,3.929907242
GPR52,1,0,0.218688230008985,2.83830945154479e-06,2.309899185
DDIAS,1,0,0.201123781193191,0.00450115164211197,2.067475136
SH2D2A,1,0,0.187692782233189,0.00027397101795747,1.464686844
CLIC3,1,0,0.175714698238522,8.88219015250728e-08,1.5945126
TPSB2,1,0,0.156245987931699,4.29479481809672e-09,-1.928280959
PPM1L,1,0,0.161641652277859,6.41601753273992e-09,-1.460651787
SRPK1,1,0,0.198079427083333,7.661666456321e-05,1.075380565
MAST2,1,0,0.161942781104458,7.54379242892118e-09,-1.276860658
LARGE2,1,0,1,0,4.357491248
PALLD,1,0,0.187692782233189,3.45507942391875e-06,-2.677082518
GUCA2B,1,0,0.161813588618535,7.63867339914777e-09,-7.264360973
OBSCN,1,0,0.207608324803821,4.50041556511119e-06,-1.485825505
NOVA1,1,0,1,1.37760976705151e-18,-3.254535618
CCL23,1,0,0.203818455870039,2.8840561859497e-06,-2.212657152
PADI2,1,0,0.228974600188147,0.003233996657059,-3.274020854
RHOU,1,0,1,5.51043906820603e-18,-1.758746629
SLC4A11,1,0,0.212057849799617,6.1479909933646e-05,3.89770175
SH3TC2,1,0,0.169475003481409,9.6608273597565e-08,3.282361222
NOX1,1,0,0.213508771929825,3.81843913965645e-06,1.766080224
ULBP2,1,0,1,2.75521953410301e-18,4.269726444
ARHGAP11B,1,0,0.209646856158484,0.0131395047392586,1.752727677
FHL1,1,0,0.176786751888437,1.29604031227058e-07,-4.262785395
SPRR2A,1,0,1,2.75521953410301e-18,3.949108245
FAM72C,1,0,1,5.51043906820603e-18,3.254362179
ZP3,1,0,1,1.37760976705151e-18,1.615148181
PLCL1,1,0,0.165196144970816,1.52094623218045e-08,-1.828811992
PKIG,1,0,0.238674249852912,3.10831827573448e-05,-1.445215205
RAB27A,1,0,0.158031424490326,6.12492920282485e-08,-1.299008864
GKAP1,1,0,0.195407835581246,5.36850526004898e-07,-1.52521949
GDPD3,1,0,0.198661443029709,4.10103052078533e-07,-1.652593957
LY6G6D,1,0,1,6.88804883525753e-18,5.613789599
FOXP2,1,0,0.218452701489858,4.82870444359032e-05,-3.115044108
DNASE1L2,1,0,0.131895524005636,3.59039125752551e-08,1.910633582
NFIC,1,0,0.145001787203622,2.62471688018631e-10,-1.517460838
FOLR1,1,0,0.5,1.37760976705151e-18,4.607392945
CNTN1,1,0,0.191683729721216,1.23825201427335e-06,-5.409870501
STMN2,1,0,0.195816572807723,4.8358234623955e-06,-3.579523833
AFF3,1,0,0.19036446112936,3.46487721937219e-06,-3.307128996
PGGHG,1,0,0.144348238643103,1.09474593468756e-09,1.586390577
AP3B2,1,0,0.15493316359007,1.02529263274982e-08,-3.268040936
CDHR2,1,0,0.416666666666667,0,-2.295955038
PNPLA7,1,0,0.178786543264287,2.69577160126684e-08,-1.877158868
NBPF6,1,0,1,2.75521953410301e-18,2.930452649
SAMD4A,1,0,0.198079427083333,5.1356288103405e-06,-2.474998843
TENM2,1,0,0.179843357470075,4.46008406450527e-08,-2.409312622
SEMA3B,1,0,0.169948331238654,1.33442151917527e-07,-1.436586112
FXYD6-FXYD2,1,0,1,2.75521953410301e-18,-2.661706091
SLC38A3,1,0,0.146573527640612,7.49621322952523e-08,2.763175805
