ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0015079,potassium ion transmembrane transporter activity,19/1057,101/14503,0.188118811881188,2.58116095431681,4.4707486634655,0.000110109654949971,0.00218995869289387,0.00218995869289387,SLC9A1/ABCC8/KCNA5/KCND3/KCNA2/KCNB1/ATP1A2/KCNT2/GRIK3/SLC9A9/HCN2/KCNMA1/KCNN2/SLC9A2/KCNIP3/KCNQ4/KCNN3/SLC9A3/KCNA6,19
GO:0022843,voltage-gated monoatomic cation channel activity,17/1057,85/14503,0.2,2.7441816461684,4.52171884556599,0.000114194090840985,0.00222181981092785,0.00222181981092785,RYR1/ABCC8/KCNA5/KCND3/KCNA2/KCNB1/KCNT2/CACNA1C/CACNB1/HCN2/KCNMA1/KCNN2/CACNB2/CACNA1A/KCNQ4/KCNN3/KCNA6,17
GO:0030546,signaling receptor activator activity,46/1057,362/14503,0.12707182320442,1.74354082491363,4.01674196535008,0.000153128034610156,0.00291594874417212,0.00291594874417212,RELN/PTN/VEGFD/SCG2/PDGFA/CCL13/SEMA3B/SECTM1/EFNA5/IL6ST/CCL23/CHGB/CLU/SST/EDN3/CARTPT/GREM2/CCL14/GUCA2A/LIFR/CSF1/FGF9/TTR/OGN/BMP3/ECRG4/VIP/FGF2/PYY/CCL11/BMP2/CNTFR/WNT9A/CXCL12/BTC/KITLG/CTSG/BMP5/GCG/OSGIN1/EPHA7/LGI1/C1QTNF12/WNT5B/SEMA6A/NRG2,46
GO:0005272,sodium channel activity,11/1057,43/14503,0.255813953488372,3.50999977998284,4.62145422030194,0.000192145601159757,0.00358271485495798,0.00358271485495798,SCNN1G/TRPV3/SCN4B/SCN4A/SCN7A/GRIK3/CNGA3/SCNN1B/HCN2/SCN9A/GRIN1,11
GO:0004879,nuclear receptor activity,12/1057,51/14503,0.235294117647059,3.22844899549224,4.46970335275189,0.000234215516532192,0.004278018108088,0.004278018108088,OR51E2/NR3C2/RXRA/NR3C1/PDE3A/PGR/GPER1/NR1H4/PAQR8/THRB/NR5A2/AR,12
GO:0004112,cyclic-nucleotide phosphodiesterase activity,8/1057,25/14503,0.32,4.39069063386944,4.75728067790103,0.000273425359442009,0.00479834699412937,0.00479834699412936,PDE8A/PDE3A/PDE2A/PDE7B/PDE4D/PDE5A/PDE6A/PDE9A,8
GO:0099604,ligand-gated calcium channel activity,8/1057,25/14503,0.32,4.39069063386944,4.75728067790103,0.000273425359442009,0.00479834699412937,0.00479834699412936,RYR1/ITPR1/RYR3/GRIK3/RYR2/P2RX1/P2RX4/GRIN1,8
GO:0098531,ligand-modulated transcription factor activity,12/1057,52/14503,0.230769230769231,3.16636343788662,4.38772024017324,0.000284563262932076,0.00489777154469631,0.00489777154469631,OR51E2/NR3C2/RXRA/NR3C1/PDE3A/PGR/GPER1/NR1H4/PAQR8/THRB/NR5A2/AR,12
GO:0008093,cytoskeletal anchor activity,8/1057,26/14503,0.307692307692308,4.22181791718216,4.61002488536046,0.00036992108878971,0.00624678065031681,0.00624678065031681,INSC/MICALL1/SORBS2/SPTBN4/IFFO1/EPB41L3/SYN1/ANK2,8
GO:0098631,cell adhesion mediator activity,17/1057,94/14503,0.180851063829787,2.48144085025866,4.04004509489317,0.000404646670434555,0.00670664388960976,0.00670664388960976,NLGN1/MADCAM1/PLXNB3/NPTN/NLGN4X/TMIGD1/CD209/LRRC4B/ROBO3/ADGRL3/PALLD/CNTN2/BSG/SVEP1/DSCAML1/IGSF9/CNTN1,17
