ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-5693532,DNA Double-Strand Break Repair,40/604,169/9301,0.236686390532544,3.64473529527019,9.14361266641609,3.46325716984858e-13,8.0624626914075e-12,8.0624626914075e-12,H2BC14/BLM/H2BC10/H2AX/H4C12/H4C9/H4C11/PRKDC/CLSPN/KPNA2/CCNA2/TIMELESS/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/FIGNL1/XRCC2/XRCC4/H2BC11/RFC4/H4C15/EXO1/H4C14/BRCA2/FIRRM/RFC3/LIG1/PCNA/H2BC8/H2BC9/POLQ/RAD51AP1/CHEK1/RTEL1/ATR/CDK2/H2BC17/BRIP1,40
R-HSA-1912408,Pre-NOTCH Transcription and Translation,29/604,93/9301,0.311827956989247,4.80184077476323,9.71019500467084,3.78971763171929e-13,8.64947318298285e-12,8.64947318298285e-12,H2AC19/H2BC14/KAT2A/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/E2F1/H4C15/H4C14/H2BC8/H2AC18/H2BC9/E2F3/H2BC17,29
R-HSA-171306,Packaging Of Telomere Ends,21/604,49/9301,0.428571428571429,6.59957426679281,10.3564388582376,5.75076976625305e-13,1.28728769383049e-11,1.28728769383049e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,21
R-HSA-2559580,Oxidative Stress Induced Senescence,33/604,121/9301,0.272727272727273,4.19972907886815,9.33597674515389,6.17863429075886e-13,1.33291561977708e-11,1.33291561977708e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/EZH2/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/CBX8/CDK4/H3C7/E2F1/H4C15/H4C14/CBX2/CBX4/H2BC8/H2AC18/H2BC9/E2F3/H2BC17,33
R-HSA-9645723,Diseases of programmed cell death,30/604,101/9301,0.297029702970297,4.57396236312373,9.51682221928133,6.18362916391427e-13,1.33291561977708e-11,1.33291561977708e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/POLA1/H4C12/H4C9/H4C11/EZH2/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/LMNB1/CDC25B/H2BC8/H2AC18/H2BC9/H2BC17,30
R-HSA-1912422,Pre-NOTCH Expression and Processing,31/604,109/9301,0.284403669724771,4.37953399355975,9.35277031093843,9.22949394960363e-13,1.95329653769793e-11,1.95329653769793e-11,H2AC19/H2BC14/KAT2A/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/POFUT1/H2BC6/H2BC7/LFNG/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/E2F1/H4C15/H4C14/H2BC8/H2AC18/H2BC9/E2F3/H2BC17,31
R-HSA-427413,NoRC negatively regulates rRNA expression,30/604,104/9301,0.288461538461538,4.44202114111055,9.30212815390236,1.44266672160713e-12,2.99868582848338e-11,2.99868582848338e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/TAF1D/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/POLR1C/H3C2/POLR1B/H3C7/POLR1D/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,30
R-HSA-2500257,Resolution of Sister Chromatid Cohesion,33/604,125/9301,0.264,4.06533774834437,9.09246935511024,1.67312227555724e-12,3.41669180482215e-11,3.41669180482215e-11,CCNB1/CENPE/CENPH/PLK1/CENPI/AURKB/CENPA/MAD2L1/BUB1B/CCNB2/CDCA5/SPC25/KNL1/KIF2C/CENPN/CDK1/FIRRM/SGO1/SPC24/BUB1/CDC20/CDCA8/CENPF/SPDL1/ZWINT/NUF2/ERCC6L/BIRC5/SKA1/SGO2/KIF18A/KNTC1/CENPK,33
R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus,18/604,37/9301,0.486486486486487,7.49140862717022,10.4259525906557,1.81981177517193e-12,3.65217397637952e-11,3.65217397637952e-11,H2BC14/H2BC10/H2AX/SRPK1/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/H2BC8/H2BC9/H2BC17,18
R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),28/604,92/9301,0.304347826086957,4.68665418946156,9.36473059640288,1.90049937152803e-12,3.74945977704852e-11,3.74945977704852e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/ACTL6A/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/H2BC9/SPOCD1/H2BC17,28
R-HSA-9940951,Interaction of NuRD complexes with transcription factors,27/604,87/9301,0.310344827586207,4.77900205526376,9.33228211431061,2.82946487884112e-12,5.48916186495178e-11,5.48916186495178e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/PHF6/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,27
R-HSA-3214858,RMTs methylate histone arginines,25/604,75/9301,0.333333333333333,5.13300220750552,9.47032214553094,3.0537681215376e-12,5.76268058527842e-11,5.76268058527842e-11,H2AC19/H2AC16/H2AC14/H2AX/ACTL6A/H2AC8/H4C12/H4C9/H4C11/H3C8/H2AC25/H3C11/PRMT3/H3C12/H3C2/CDK4/H3C7/H2AC13/H4C15/H4C14/H2AC12/H2AC15/H2AC18/H2AC17/H2AC11,25
R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,22/604,58/9301,0.379310344827586,5.84100251198904,9.74581216538725,3.16848417059982e-12,5.76268058527842e-11,5.76268058527842e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/NTHL1/H2BC8/H2AC18/H2BC9/H2BC17,22
R-HSA-110329,Cleavage of the damaged pyrimidine,22/604,58/9301,0.379310344827586,5.84100251198904,9.74581216538725,3.16848417059982e-12,5.76268058527842e-11,5.76268058527842e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/NTHL1/H2BC8/H2AC18/H2BC9/H2BC17,22
R-HSA-73928,Depyrimidination,22/604,58/9301,0.379310344827586,5.84100251198904,9.74581216538725,3.16848417059982e-12,5.76268058527842e-11,5.76268058527842e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/NTHL1/H2BC8/H2AC18/H2BC9/H2BC17,22
R-HSA-5250941,Negative epigenetic regulation of rRNA expression,30/604,107/9301,0.280373831775701,4.31747849229436,9.09542429999378,3.25098509092424e-12,5.82176407051663e-11,5.82176407051663e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/TAF1D/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/POLR1C/H3C2/POLR1B/H3C7/POLR1D/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,30
R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,21/604,53/9301,0.39622641509434,6.10149319005373,9.81491502775244,3.65778161252918e-12,6.26126146615289e-11,6.26126146615289e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,21
R-HSA-110331,Cleavage of the damaged purine,21/604,53/9301,0.39622641509434,6.10149319005373,9.81491502775244,3.65778161252918e-12,6.26126146615289e-11,6.26126146615289e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,21
R-HSA-73927,Depurination,21/604,53/9301,0.39622641509434,6.10149319005373,9.81491502775244,3.65778161252918e-12,6.26126146615289e-11,6.26126146615289e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,21
R-HSA-1221632,Meiotic synapsis,24/604,70/9301,0.342857142857143,5.27965941343425,9.47128840255182,4.17631674705381e-12,7.04526477329077e-11,7.04526477329077e-11,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/LMNB1/H2BC8/H2AC18/SYCP2/H2BC9/ATR/H2BC17,24
